commit_id,project_id,sprint_id,developer_id,commit_timestamp,lines_added,lines_deleted,files_changed
C0000367,P001,S0005,D0050,2024-02-16 02:53:01.271889,7,110,6
C0000368,P001,S0005,D0004,2024-02-14 11:53:10.031574,80,47,6
C0000369,P001,S0005,D0004,2024-02-20 00:22:33.463605,103,8,7
C0000370,P001,S0005,D0050,2024-02-19 04:44:40.701206,47,70,12
C0000371,P001,S0005,D0006,2024-02-17 09:54:20.502486,56,16,1
C0000372,P001,S0005,D0050,2024-02-18 00:08:07.158938,84,20,1
C0000373,P001,S0005,D0030,2024-02-15 21:49:34.443196,41,4,1
C0000374,P001,S0005,D0006,2024-02-12 23:56:21.897314,18,5,1
C0000375,P001,S0005,D0006,2024-02-22 08:45:38.558488,48,3,4
C0000376,P001,S0005,D0019,2024-02-14 13:18:41.328338,72,3,2
C0000377,P001,S0005,D0006,2024-02-24 13:06:17.301195,7,9,8
C0000378,P001,S0005,D0026,2024-02-16 07:36:35.885198,37,25,2
C0000379,P001,S0005,D0004,2024-02-18 15:54:34.252464,51,3,4
C0000380,P001,S0005,D0019,2024-02-12 17:34:18.945478,50,45,1
C0000381,P001,S0005,D0019,2024-02-18 10:20:31.449406,11,30,6
C0000382,P001,S0005,D0026,2024-02-23 12:20:40.958721,34,29,2
C0000383,P001,S0005,D0026,2024-02-19 17:03:44.876498,21,22,3
C0000384,P001,S0005,D0050,2024-02-19 12:51:49.535707,16,70,3
C0000385,P001,S0005,D0006,2024-02-16 01:20:15.890724,14,10,1
C0000386,P001,S0005,D0030,2024-02-17 11:42:38.272489,15,23,1
C0000387,P001,S0005,D0042,2024-02-23 17:36:59.308714,10,26,4
C0000388,P001,S0005,D0019,2024-02-15 13:02:03.924624,37,21,4
C0000389,P001,S0005,D0026,2024-02-12 12:46:39.830323,138,10,3
C0000390,P001,S0005,D0042,2024-02-20 20:44:32.199563,26,17,3
C0000391,P001,S0005,D0050,2024-02-18 00:07:46.610329,28,92,5
C0000392,P001,S0005,D0004,2024-02-12 15:20:43.367133,4,4,1
C0000393,P001,S0005,D0050,2024-02-18 20:40:28.364389,30,22,4
C0000394,P001,S0005,D0050,2024-02-20 23:11:35.964164,125,35,1
C0000395,P001,S0005,D0050,2024-02-15 23:37:23.383925,85,13,1
C0000396,P001,S0005,D0006,2024-02-17 01:22:33.576133,44,12,3
C0000397,P001,S0005,D0004,2024-02-13 11:13:37.648228,74,11,2
C0000398,P001,S0005,D0050,2024-02-16 10:25:55.648398,27,5,2
C0000399,P001,S0005,D0030,2024-02-16 18:08:22.267480,10,67,1
C0000400,P001,S0005,D0042,2024-02-18 17:28:15.041280,13,18,4
C0000401,P001,S0005,D0030,2024-02-18 23:10:38.912374,119,4,4
C0000402,P001,S0005,D0026,2024-02-21 16:06:03.596694,21,11,5
C0000403,P001,S0005,D0050,2024-02-16 01:46:34.619374,86,46,4
C0000404,P001,S0005,D0050,2024-02-19 13:51:25.445673,46,8,1
C0000405,P001,S0005,D0042,2024-02-11 20:22:59.662780,39,13,2
C0000406,P001,S0005,D0019,2024-02-23 14:30:30.644655,156,40,3
C0000407,P001,S0005,D0004,2024-02-23 21:19:34.748035,39,72,2
C0000408,P001,S0005,D0004,2024-02-15 18:29:50.712825,72,24,5
C0000409,P001,S0005,D0006,2024-02-23 11:11:23.762994,35,30,1
C0000410,P001,S0005,D0019,2024-02-17 06:05:27.937082,59,0,9
C0000411,P001,S0005,D0004,2024-02-16 21:55:38.926674,30,24,2
C0000412,P001,S0005,D0004,2024-02-15 15:44:48.091562,87,1,1
C0000413,P001,S0005,D0026,2024-02-21 05:42:28.583827,20,11,1
C0000414,P001,S0005,D0026,2024-02-23 17:16:21.033765,14,28,3
C0000415,P001,S0005,D0006,2024-02-18 00:21:15.989877,70,0,1
C0000416,P001,S0005,D0004,2024-02-13 09:18:09.843276,22,13,1
C0000417,P001,S0005,D0006,2024-02-18 03:25:39.414656,61,21,5
C0000418,P001,S0005,D0026,2024-02-19 14:51:11.681994,31,16,1
C0000419,P001,S0005,D0026,2024-02-17 22:29:00.805710,104,34,3
C0000420,P001,S0005,D0042,2024-02-23 15:46:23.989749,61,12,1
C0000421,P001,S0005,D0019,2024-02-22 06:17:59.611800,183,57,1
C0000422,P001,S0005,D0019,2024-02-22 08:40:32.483513,43,33,1
C0000423,P001,S0005,D0006,2024-02-11 17:22:59.421089,38,6,4
C0000424,P001,S0005,D0006,2024-02-15 20:33:49.395845,121,2,1
C0000425,P001,S0005,D0006,2024-02-22 19:47:25.825563,17,13,2
C0000426,P001,S0005,D0030,2024-02-11 19:25:32.638772,80,29,5
C0000427,P001,S0005,D0026,2024-02-14 18:10:41.385871,18,11,5
C0000428,P001,S0006,D0042,2024-02-27 17:28:07.786841,16,1,1
C0000429,P001,S0006,D0004,2024-03-01 15:46:12.478191,26,15,1
C0000430,P001,S0006,D0004,2024-03-02 08:59:41.609633,21,41,3
C0000431,P001,S0006,D0019,2024-02-25 21:07:03.858934,11,18,1
C0000432,P001,S0006,D0026,2024-02-28 01:00:47.845968,72,9,1
C0000433,P001,S0006,D0004,2024-02-27 19:17:52.845488,53,31,1
C0000434,P001,S0006,D0026,2024-02-28 03:02:56.070245,74,3,1
C0000435,P001,S0006,D0042,2024-03-02 06:58:35.335415,75,43,6
C0000436,P001,S0006,D0042,2024-02-29 07:10:55.615721,37,7,2
C0000437,P001,S0006,D0050,2024-02-28 05:33:30.562036,38,18,2
C0000438,P001,S0006,D0006,2024-03-04 02:29:47.192294,4,23,4
C0000439,P001,S0006,D0004,2024-03-08 02:33:08.227224,30,35,9
C0000440,P001,S0006,D0050,2024-02-25 17:19:14.374824,11,3,4
C0000441,P001,S0006,D0004,2024-03-05 05:20:34.343470,10,18,5
C0000442,P001,S0006,D0019,2024-03-01 07:41:07.948739,4,8,4
C0000443,P001,S0006,D0050,2024-03-05 21:25:35.712628,-1,49,5
C0000444,P001,S0006,D0042,2024-03-04 15:29:59.335058,43,47,1
C0000445,P001,S0006,D0030,2024-02-27 23:22:12.247963,3,21,1
C0000446,P001,S0006,D0006,2024-03-04 05:09:03.590956,159,53,5
C0000447,P001,S0006,D0004,2024-02-29 18:06:14.918194,99,31,3
C0000448,P001,S0006,D0026,2024-03-02 07:41:57.385522,105,12,1
C0000449,P001,S0006,D0006,2024-02-26 15:23:50.436632,24,2,1
C0000450,P001,S0006,D0030,2024-02-27 21:35:15.113362,18,3,1
C0000451,P001,S0006,D0050,2024-03-08 21:36:01.316331,42,14,1
C0000452,P001,S0006,D0030,2024-02-27 15:57:51.306723,39,68,1
C0000453,P001,S0006,D0042,2024-03-05 09:28:45.672299,53,32,2
C0000454,P001,S0006,D0026,2024-02-25 20:42:28.990831,16,10,4
C0000455,P001,S0006,D0019,2024-02-29 17:50:45.970377,101,17,4
C0000456,P001,S0006,D0030,2024-02-28 07:32:30.115563,17,22,5
C0000457,P001,S0006,D0026,2024-03-06 00:43:17.690843,6,7,3
C0000458,P001,S0006,D0026,2024-03-01 10:30:51.338593,68,0,1
C0000459,P001,S0006,D0050,2024-03-09 11:31:51.547866,54,68,2
C0000460,P001,S0006,D0030,2024-03-06 17:30:13.500540,40,36,3
C0000461,P001,S0006,D0042,2024-03-03 00:11:44.906967,45,12,1
C0000462,P001,S0006,D0004,2024-03-09 00:58:13.096448,112,16,9
C0000463,P001,S0006,D0004,2024-03-07 23:37:07.282161,91,17,7
C0000464,P001,S0006,D0026,2024-02-25 14:09:07.070231,42,27,4
C0000465,P001,S0006,D0042,2024-02-26 22:57:00.293197,8,24,1
C0000466,P001,S0006,D0019,2024-02-26 01:49:53.161166,23,72,5
C0000467,P001,S0006,D0050,2024-03-09 00:01:07.039652,17,7,1
C0000468,P001,S0006,D0042,2024-03-04 22:59:32.258186,27,40,1
C0000469,P001,S0006,D0004,2024-03-06 00:03:37.273248,31,39,1
C0000470,P001,S0006,D0042,2024-03-05 18:13:52.401357,99,32,6
C0000471,P001,S0006,D0019,2024-02-29 13:16:44.799435,79,4,1
C0000472,P001,S0006,D0042,2024-03-04 22:11:47.598999,72,21,1
C0000473,P001,S0006,D0050,2024-03-08 00:07:53.946228,91,34,1
C0000474,P001,S0006,D0030,2024-03-02 03:47:19.533150,28,22,2
C0000475,P001,S0006,D0042,2024-02-25 06:44:07.356700,109,8,6
C0000476,P001,S0006,D0042,2024-03-05 22:07:12.004821,45,30,3
C0000477,P001,S0006,D0042,2024-03-03 04:10:37.709046,94,7,1
C0000478,P001,S0006,D0042,2024-03-07 11:15:29.513414,87,64,5
C0000479,P001,S0006,D0030,2024-03-04 16:06:03.886602,60,50,5
C0000480,P001,S0006,D0042,2024-03-04 09:09:55.888366,38,18,2
C0000481,P001,S0006,D0019,2024-03-09 10:04:54.823879,10,9,3
C0000482,P001,S0006,D0030,2024-03-09 00:37:22.025114,22,29,3
C0000483,P001,S0006,D0042,2024-02-25 11:29:27.790885,71,20,2
C0000484,P001,S0006,D0006,2024-02-27 09:24:16.016929,42,30,6
C0000485,P001,S0006,D0004,2024-02-29 06:36:38.251816,49,4,1
C0000486,P001,S0006,D0019,2024-03-08 02:21:31.686127,95,46,3
C0000487,P001,S0006,D0004,2024-02-26 04:47:30.947438,64,31,9
C0000488,P001,S0006,D0006,2024-02-27 12:31:54.700054,15,27,8
C0000489,P001,S0006,D0004,2024-03-02 13:28:22.916072,72,17,1
C0000490,P001,S0006,D0042,2024-03-04 20:58:20.441777,13,15,3
C0000491,P001,S0006,D0026,2024-03-03 14:26:02.679017,6,13,2
C0000492,P001,S0006,D0050,2024-03-07 21:10:32.874187,11,11,6
C0000493,P001,S0006,D0050,2024-03-01 07:57:00.602471,15,4,1
C0000494,P001,S0006,D0026,2024-02-26 18:36:22.610363,80,5,2
C0000495,P001,S0006,D0030,2024-03-01 04:49:20.236688,44,15,2
C0000496,P001,S0006,D0004,2024-02-26 22:33:51.397566,35,10,1
C0000497,P001,S0006,D0019,2024-03-01 05:25:34.408537,30,8,8
C0000498,P001,S0006,D0042,2024-03-01 22:03:21.452162,31,11,1
C0000499,P001,S0006,D0050,2024-03-05 07:10:26.593432,67,24,2
C0000500,P001,S0006,D0026,2024-02-29 15:08:19.893376,58,15,1
C0000501,P001,S0006,D0050,2024-03-03 06:02:30.860135,41,1,11
C0000502,P001,S0006,D0026,2024-03-06 06:59:55.201278,41,7,1
C0000503,P001,S0006,D0042,2024-02-26 17:34:49.131093,13,7,1
C0000504,P001,S0006,D0050,2024-03-05 05:39:45.931038,35,92,1
C0000505,P001,S0006,D0050,2024-02-29 16:58:11.139895,43,9,1
C0000506,P001,S0006,D0030,2024-03-08 14:40:28.835619,157,20,7
C0000507,P001,S0006,D0042,2024-03-06 19:52:38.134704,34,22,3
C0000508,P001,S0006,D0019,2024-02-26 23:12:42.234479,49,6,1
C0000509,P001,S0006,D0030,2024-03-01 06:42:04.944210,25,20,9
C0000510,P001,S0006,D0042,2024-02-29 14:12:53.048061,83,52,1
C0000511,P001,S0006,D0030,2024-03-05 13:49:04.823529,54,7,1
C0000512,P001,S0006,D0030,2024-03-05 18:05:39.246283,11,43,3
C0000513,P001,S0006,D0026,2024-03-03 11:44:55.258060,39,13,3
C0000514,P001,S0006,D0004,2024-03-04 07:30:57.715691,40,54,4
C0000515,P001,S0006,D0006,2024-02-27 05:05:43.748492,12,38,8
C0000516,P001,S0006,D0004,2024-03-02 09:17:46.849324,22,31,1
C0000517,P001,S0006,D0006,2024-02-26 19:11:51.733362,45,16,2
C0000518,P001,S0006,D0030,2024-03-02 23:19:44.009188,27,26,1
C0000519,P001,S0006,D0019,2024-03-01 16:25:57.823655,50,17,6
C0000520,P001,S0006,D0042,2024-03-04 05:50:42.534359,72,34,1
C0000521,P001,S0006,D0042,2024-02-27 05:00:31.722908,35,11,1
C0000522,P001,S0006,D0050,2024-03-08 10:03:04.222553,40,28,7
C0000523,P001,S0006,D0006,2024-03-06 12:46:55.193745,55,4,2
C0000524,P001,S0006,D0006,2024-03-02 15:39:21.918766,29,0,3
C0000525,P001,S0006,D0004,2024-03-03 08:32:20.505320,17,37,2
C0000526,P001,S0006,D0019,2024-03-06 19:39:32.280602,76,11,3
C0000527,P001,S0006,D0006,2024-03-08 12:08:56.702058,45,14,1
C0000528,P001,S0006,D0006,2024-02-26 10:05:49.416205,12,18,1
C0000529,P001,S0006,D0006,2024-02-29 03:59:11.616532,29,15,1
C0000530,P001,S0006,D0006,2024-03-08 12:15:10.571355,36,27,2
C0000531,P001,S0006,D0042,2024-03-06 23:31:28.996402,12,27,1
C0000532,P001,S0006,D0026,2024-03-04 03:03:50.909742,16,10,3
C0000533,P001,S0006,D0050,2024-03-01 05:45:09.488301,25,53,5
C0000534,P001,S0006,D0006,2024-03-07 21:08:33.530015,24,21,3
C0000535,P001,S0006,D0030,2024-03-08 08:24:45.957574,21,78,3
C0000536,P001,S0006,D0004,2024-02-27 14:51:55.866169,15,6,1
C0000537,P001,S0006,D0026,2024-03-05 23:58:05.331827,155,32,1
C0000538,P001,S0006,D0026,2024-02-28 08:49:41.152739,40,35,1
C0000539,P001,S0006,D0030,2024-03-08 07:40:46.866305,43,6,1
C0000540,P001,S0006,D0026,2024-03-07 23:55:13.670469,34,15,1
C0000541,P001,S0006,D0030,2024-02-28 19:31:38.105732,69,18,1
C0000542,P001,S0006,D0050,2024-03-02 04:26:19.218545,44,11,1
C0000543,P001,S0006,D0026,2024-03-07 11:04:42.319291,69,51,1
C0000544,P001,S0006,D0042,2024-03-08 11:05:51.906985,20,20,1
C0000545,P001,S0006,D0006,2024-03-03 04:20:55.742150,27,20,1
C0000546,P001,S0006,D0004,2024-02-28 15:14:02.856980,27,2,1
C0000547,P001,S0006,D0004,2024-03-06 13:34:25.588997,111,4,1
C0000548,P001,S0007,D0050,2024-03-11 17:09:45.447093,68,9,1
C0000549,P001,S0007,D0042,2024-03-16 18:59:13.480791,9,43,4
C0000550,P001,S0007,D0042,2024-03-23 06:42:54.236910,31,7,3
C0000551,P001,S0007,D0030,2024-03-20 12:53:30.183567,33,43,8
C0000552,P001,S0007,D0004,2024-03-20 16:12:03.224092,34,17,3
C0000553,P001,S0007,D0004,2024-03-13 18:49:44.352382,27,28,2
C0000554,P001,S0007,D0004,2024-03-18 20:23:18.322442,79,71,1
C0000555,P001,S0007,D0030,2024-03-21 05:16:01.907364,23,8,1
C0000556,P001,S0007,D0026,2024-03-22 05:04:36.664274,23,28,2
C0000557,P001,S0007,D0050,2024-03-21 09:06:29.751558,91,25,4
C0000558,P001,S0007,D0004,2024-03-12 03:40:00.638522,80,32,1
C0000559,P001,S0007,D0026,2024-03-18 12:19:59.993495,72,17,4
C0000560,P001,S0007,D0042,2024-03-20 15:38:55.779914,80,16,3
C0000561,P001,S0007,D0019,2024-03-17 15:39:17.944234,13,22,4
C0000562,P001,S0007,D0004,2024-03-11 16:04:25.142740,74,2,9
C0000563,P001,S0007,D0042,2024-03-19 17:59:24.005082,12,17,2
C0000564,P001,S0007,D0042,2024-03-19 22:08:54.681915,98,12,1
C0000565,P001,S0007,D0030,2024-03-20 09:25:57.153502,26,25,6
C0000566,P001,S0007,D0004,2024-03-15 23:55:26.640921,112,64,4
C0000567,P001,S0007,D0004,2024-03-17 02:13:11.688521,133,12,1
C0000568,P001,S0007,D0030,2024-03-18 02:41:18.407889,16,16,4
C0000569,P001,S0007,D0042,2024-03-16 19:55:15.278486,13,28,1
C0000570,P001,S0007,D0030,2024-03-15 03:49:03.671181,72,26,1
C0000571,P001,S0007,D0042,2024-03-19 20:38:12.025466,26,25,2
C0000572,P001,S0007,D0050,2024-03-14 07:36:20.174906,18,21,3
C0000573,P001,S0007,D0006,2024-03-11 09:18:54.498024,110,20,3
C0000574,P001,S0007,D0050,2024-03-22 23:02:07.595304,76,27,3
C0000575,P001,S0007,D0030,2024-03-17 03:04:40.897565,21,6,2
C0000576,P001,S0007,D0050,2024-03-11 02:45:19.787322,94,15,3
C0000577,P001,S0007,D0019,2024-03-20 11:33:37.061017,71,2,5
C0000578,P001,S0007,D0004,2024-03-17 17:49:21.269379,43,32,3
C0000579,P001,S0007,D0026,2024-03-19 17:39:36.579266,33,6,1
C0000580,P001,S0007,D0050,2024-03-18 09:17:42.893886,83,58,1
C0000581,P001,S0007,D0006,2024-03-11 01:18:41.719119,9,4,1
C0000582,P001,S0007,D0030,2024-03-12 20:08:23.719293,60,37,1
C0000583,P001,S0007,D0019,2024-03-14 14:13:27.016282,22,15,3
C0000584,P001,S0007,D0050,2024-03-23 11:06:08.160910,38,27,2
C0000585,P001,S0007,D0019,2024-03-20 01:15:38.637999,62,23,3
C0000586,P001,S0007,D0026,2024-03-11 20:50:41.037332,81,24,9
C0000587,P001,S0007,D0030,2024-03-22 20:28:01.511386,142,9,3
C0000588,P001,S0007,D0019,2024-03-18 18:16:05.097941,10,24,1
C0000589,P001,S0007,D0050,2024-03-11 06:10:29.339810,68,22,1
C0000590,P001,S0007,D0019,2024-03-13 20:33:14.636561,15,6,2
C0000591,P001,S0007,D0026,2024-03-19 00:47:17.917418,102,10,1
C0000592,P001,S0007,D0004,2024-03-11 15:56:02.082581,11,30,8
C0000593,P001,S0007,D0006,2024-03-13 07:15:53.843652,13,15,3
C0000594,P001,S0007,D0006,2024-03-16 13:20:46.704470,45,48,1
C0000595,P001,S0007,D0004,2024-03-19 07:24:36.282367,84,3,3
C0000596,P001,S0007,D0006,2024-03-14 15:50:27.853784,4,31,2
C0000597,P001,S0007,D0030,2024-03-16 20:07:00.678483,64,44,1
C0000598,P001,S0007,D0004,2024-03-18 12:36:40.957744,48,46,1
C0000599,P001,S0007,D0019,2024-03-18 01:42:39.284254,31,22,2
C0000600,P001,S0007,D0004,2024-03-22 23:12:25.476259,17,34,3
C0000601,P001,S0007,D0026,2024-03-16 10:30:57.211727,18,13,3
C0000602,P001,S0007,D0042,2024-03-13 21:22:22.188918,13,56,1
C0000603,P001,S0007,D0006,2024-03-15 23:35:49.063804,8,31,1
C0000604,P001,S0007,D0030,2024-03-12 06:23:25.108986,68,8,1
C0000605,P001,S0007,D0026,2024-03-17 23:01:17.181927,14,19,1
C0000606,P001,S0007,D0030,2024-03-18 05:40:26.425774,63,0,4
C0000607,P001,S0007,D0019,2024-03-21 12:13:08.061201,79,8,4
C0000608,P001,S0007,D0026,2024-03-21 18:20:21.198596,95,26,5
C0000609,P001,S0007,D0030,2024-03-12 23:52:32.634760,114,20,2
C0000610,P001,S0007,D0050,2024-03-20 17:33:19.881777,44,29,2
C0000611,P001,S0007,D0019,2024-03-11 04:31:40.117907,70,9,3
C0000612,P001,S0007,D0006,2024-03-11 05:29:29.047388,62,17,2
C0000613,P001,S0007,D0004,2024-03-22 17:38:06.008437,81,27,1
C0000614,P001,S0007,D0006,2024-03-20 18:52:38.800773,46,29,1
C0000615,P001,S0007,D0006,2024-03-12 14:54:49.882463,50,24,1
C0000616,P001,S0007,D0030,2024-03-20 18:25:46.695674,39,35,1
C0000617,P001,S0007,D0019,2024-03-21 09:02:29.916439,18,21,1
C0000618,P001,S0007,D0042,2024-03-21 13:43:26.717656,101,20,1
C0000619,P001,S0008,D0006,2024-04-04 01:04:27.699188,22,4,1
C0000620,P001,S0008,D0030,2024-03-24 22:12:58.025501,32,9,3
C0000621,P001,S0008,D0004,2024-03-31 19:18:47.023488,63,13,1
C0000622,P001,S0008,D0004,2024-03-29 09:16:55.503372,6,29,1
C0000623,P001,S0008,D0019,2024-03-28 01:00:13.049508,11,21,1
C0000624,P001,S0008,D0042,2024-03-28 13:57:54.582599,27,25,1
C0000625,P001,S0008,D0026,2024-04-03 12:19:35.703367,103,1,2
C0000626,P001,S0008,D0030,2024-03-26 23:32:19.701235,14,1,5
C0000627,P001,S0008,D0026,2024-04-01 05:29:30.756143,18,1,3
C0000628,P001,S0008,D0006,2024-04-04 02:00:38.181037,96,14,2
C0000629,P001,S0008,D0042,2024-03-27 06:17:57.972231,70,19,6
C0000630,P001,S0008,D0004,2024-04-04 18:26:33.324894,49,6,2
C0000631,P001,S0008,D0026,2024-04-04 17:52:22.893074,105,3,2
C0000632,P001,S0008,D0004,2024-03-27 17:33:13.468519,75,40,1
C0000633,P001,S0008,D0050,2024-03-28 15:57:23.651491,38,19,1
C0000634,P001,S0008,D0019,2024-03-24 20:24:19.990382,32,8,2
C0000635,P001,S0008,D0050,2024-04-05 22:25:07.579112,74,23,1
C0000636,P001,S0008,D0050,2024-03-31 07:14:57.597781,44,22,3
C0000637,P001,S0008,D0019,2024-04-02 23:42:56.723032,71,36,2
C0000638,P001,S0008,D0042,2024-03-29 23:51:55.420636,33,12,1
C0000639,P001,S0008,D0019,2024-04-04 06:49:04.778829,87,36,6
C0000640,P001,S0008,D0006,2024-03-25 13:10:34.112637,26,2,1
C0000641,P001,S0008,D0019,2024-03-25 14:10:10.112083,41,57,3
C0000642,P001,S0008,D0026,2024-03-29 05:40:18.687094,69,5,3
C0000643,P001,S0008,D0050,2024-04-02 13:16:55.268638,36,23,9
C0000644,P001,S0008,D0004,2024-03-25 18:48:19.213704,37,48,10
C0000645,P001,S0008,D0030,2024-03-31 00:54:07.509452,55,11,1
C0000646,P001,S0008,D0030,2024-04-02 07:39:32.101071,18,8,1
C0000647,P001,S0008,D0026,2024-03-28 04:57:10.697983,49,36,1
C0000648,P001,S0008,D0006,2024-03-29 04:19:03.477166,104,29,4
C0000649,P001,S0008,D0004,2024-03-25 01:44:47.651703,70,31,1
C0000650,P001,S0008,D0026,2024-04-03 14:28:49.240786,39,15,1
C0000651,P001,S0008,D0026,2024-04-02 00:51:51.000200,30,40,1
C0000652,P001,S0008,D0006,2024-04-05 20:38:39.273344,45,4,2
C0000653,P001,S0008,D0019,2024-03-27 08:17:26.099817,71,3,2
C0000654,P001,S0008,D0042,2024-04-03 05:08:04.461107,63,36,5
C0000655,P001,S0008,D0004,2024-04-02 16:44:59.382208,24,32,1
C0000656,P001,S0008,D0042,2024-03-29 12:29:39.374501,12,44,2
C0000657,P001,S0008,D0026,2024-03-25 10:53:50.023281,32,9,1
C0000658,P001,S0008,D0004,2024-03-29 09:43:56.823023,75,57,4
C0000659,P001,S0008,D0004,2024-03-26 10:05:17.821668,54,17,2
C0000660,P001,S0008,D0026,2024-04-04 12:32:54.591517,177,21,1
C0000661,P001,S0008,D0026,2024-04-04 04:03:21.052529,85,19,2
C0000662,P001,S0008,D0004,2024-03-26 11:20:07.884459,104,55,1
C0000663,P001,S0008,D0026,2024-03-24 19:00:46.661765,40,3,1
C0000664,P001,S0008,D0019,2024-03-28 07:20:57.139818,40,15,3
C0000665,P001,S0008,D0006,2024-03-30 13:50:49.910270,39,38,1
C0000666,P001,S0008,D0026,2024-03-26 19:42:25.728922,16,56,1
C0000667,P001,S0008,D0030,2024-03-27 00:59:38.497809,4,14,6
C0000668,P001,S0008,D0050,2024-03-29 00:07:23.330547,41,19,3
C0000669,P001,S0009,D0042,2024-04-14 19:55:48.849139,15,2,3
C0000670,P001,S0009,D0004,2024-04-14 11:39:13.354715,97,15,1
C0000671,P001,S0009,D0026,2024-04-19 19:08:12.661327,13,19,1
C0000672,P001,S0009,D0042,2024-04-18 14:56:02.182606,29,17,12
C0000673,P001,S0009,D0019,2024-04-13 01:05:10.083162,15,13,5
C0000674,P001,S0009,D0006,2024-04-15 11:04:05.289353,165,37,3
C0000675,P001,S0009,D0019,2024-04-11 07:58:24.149753,64,34,1
C0000676,P001,S0009,D0019,2024-04-09 01:27:57.012915,50,37,1
C0000677,P001,S0009,D0026,2024-04-08 09:22:05.663753,28,9,4
C0000678,P001,S0009,D0019,2024-04-19 13:34:48.880665,28,72,2
C0000679,P001,S0009,D0042,2024-04-12 06:13:35.185646,102,11,5
C0000680,P001,S0009,D0004,2024-04-18 06:26:42.481797,50,78,4
C0000681,P001,S0009,D0026,2024-04-17 08:20:17.053450,16,41,3
C0000682,P001,S0009,D0050,2024-04-12 06:46:29.248013,52,9,2
C0000683,P001,S0009,D0030,2024-04-07 19:34:32.999784,150,30,1
C0000684,P001,S0009,D0050,2024-04-15 09:21:03.748423,20,26,1
C0000685,P001,S0009,D0004,2024-04-17 01:13:10.252791,46,15,1
C0000686,P001,S0009,D0019,2024-04-16 01:26:13.620965,12,17,3
C0000687,P001,S0009,D0042,2024-04-15 16:59:45.370340,31,7,3
C0000688,P001,S0009,D0019,2024-04-12 13:19:50.351118,25,7,1
C0000689,P001,S0009,D0026,2024-04-12 05:52:16.777097,38,24,1
C0000690,P001,S0009,D0030,2024-04-17 11:49:57.058868,63,13,1
C0000691,P001,S0009,D0050,2024-04-16 02:47:29.437796,73,12,3
C0000692,P001,S0009,D0004,2024-04-08 20:00:37.300307,22,28,5
C0000693,P001,S0009,D0019,2024-04-17 20:08:54.653912,25,1,1
C0000694,P001,S0009,D0042,2024-04-11 15:55:06.668149,21,24,3
C0000695,P001,S0009,D0006,2024-04-16 02:15:46.300995,29,6,2
C0000696,P001,S0009,D0042,2024-04-09 22:30:08.554524,45,20,2
C0000697,P001,S0009,D0042,2024-04-16 16:36:26.093036,39,8,7
C0000698,P001,S0009,D0004,2024-04-19 20:00:42.718055,20,8,5
C0000699,P001,S0009,D0050,2024-04-10 03:48:25.146671,115,8,2
C0000700,P001,S0009,D0004,2024-04-13 21:39:21.748049,16,33,4
C0000701,P001,S0009,D0030,2024-04-14 12:56:13.495681,94,22,1
C0000702,P001,S0009,D0042,2024-04-09 04:39:56.497756,49,1,1
C0000703,P001,S0009,D0030,2024-04-14 01:25:03.144906,83,27,1
C0000704,P001,S0009,D0030,2024-04-20 02:44:32.787999,52,1,1
C0000705,P001,S0009,D0050,2024-04-20 02:17:13.817413,81,10,1
C0000706,P001,S0009,D0004,2024-04-14 04:12:32.000038,26,22,1
C0000707,P001,S0009,D0006,2024-04-08 23:58:59.450150,34,31,3
C0000708,P001,S0009,D0006,2024-04-17 14:57:45.658015,28,14,2
C0000709,P001,S0009,D0026,2024-04-11 17:04:33.374935,41,0,6
C0000710,P001,S0009,D0006,2024-04-11 03:02:46.270825,39,25,2
C0000711,P001,S0009,D0006,2024-04-10 03:41:56.887422,26,20,1
C0000712,P001,S0009,D0004,2024-04-13 13:44:53.780301,39,35,2
C0000713,P001,S0009,D0026,2024-04-09 06:48:49.001896,68,19,2
C0000714,P001,S0009,D0026,2024-04-11 07:59:14.741229,68,20,2
C0000715,P001,S0009,D0004,2024-04-15 07:21:13.131884,14,12,7
C0000716,P001,S0009,D0006,2024-04-16 04:13:44.076259,50,17,5
C0000717,P001,S0009,D0006,2024-04-16 09:54:12.993847,105,31,4
C0000718,P001,S0009,D0019,2024-04-09 00:01:14.309458,8,15,1
C0000719,P001,S0009,D0006,2024-04-19 19:15:11.794259,55,36,3
C0000720,P001,S0009,D0030,2024-04-17 07:21:54.817518,67,6,4
C0000721,P001,S0009,D0006,2024-04-09 03:39:04.343467,17,25,5
C0000722,P001,S0009,D0006,2024-04-12 20:53:03.198050,52,48,3
C0000723,P001,S0009,D0042,2024-04-09 15:37:26.280344,128,45,6
C0000724,P001,S0009,D0050,2024-04-08 18:40:06.165650,48,48,1
C0000725,P001,S0009,D0019,2024-04-19 16:46:03.702007,46,10,2
C0000726,P001,S0009,D0019,2024-04-07 02:38:34.682573,90,20,6
C0000727,P001,S0009,D0050,2024-04-08 14:18:02.583257,38,28,6
C0000728,P001,S0009,D0019,2024-04-11 02:01:44.508408,30,6,8
C0000729,P001,S0009,D0042,2024-04-17 02:31:18.618337,63,25,3
C0000730,P001,S0009,D0026,2024-04-15 06:43:29.232472,62,74,1
C0000731,P001,S0009,D0026,2024-04-14 12:46:24.683992,90,16,4
C0000732,P001,S0009,D0030,2024-04-12 20:35:10.936326,14,27,2
C0000733,P001,S0009,D0030,2024-04-15 12:54:51.578854,71,37,6
