review_id,pull_request_id,reviewer_id,review_round,comments_count,approved,review_timestamp
RV0000377,PR000250,D0015,1,1,0,2024-02-01 23:46:05.914238
RV0000378,PR000250,D0015,2,5,0,2024-02-02 03:59:00.266240
RV0000379,PR000250,D0015,3,9,1,2024-02-02 12:29:02.700637
RV0000380,PR000251,D0057,1,1,1,2024-01-30 18:29:00.531169
RV0000381,PR000252,D0037,1,2,0,2024-02-01 19:22:30.622640
RV0000382,PR000252,D0037,2,5,0,2024-02-01 16:32:49.884141
RV0000383,PR000252,D0037,3,4,1,2024-02-01 16:58:51.975871
RV0000384,PR000253,D0054,1,1,1,2024-01-31 17:53:36.386631
RV0000385,PR000254,D0057,1,3,1,2024-01-31 18:05:49.923413
RV0000386,PR000255,D0037,1,1,0,2024-01-29 05:35:53.824417
RV0000387,PR000255,D0037,2,12,0,2024-01-29 04:22:40.278755
RV0000388,PR000255,D0037,3,13,1,2024-01-29 05:20:08.698442
RV0000389,PR000256,D0047,1,1,0,2024-01-26 12:56:21.111288
RV0000390,PR000256,D0047,2,1,0,2024-01-26 12:01:39.541679
RV0000391,PR000256,D0047,3,3,1,2024-01-26 15:05:22.440611
RV0000392,PR000257,D0013,1,3,0,2024-01-31 23:14:23.035735
RV0000393,PR000257,D0013,2,1,1,2024-02-01 08:01:22.943712
RV0000394,PR000258,D0037,1,8,1,2024-01-27 17:48:30.282567
RV0000395,PR000259,D0057,1,6,1,2024-01-30 16:26:05.226863
RV0000396,PR000260,D0057,1,3,1,2024-01-26 10:44:29.502143
RV0000397,PR000261,D0015,1,5,1,2024-01-30 07:29:11.630343
RV0000398,PR000262,D0024,1,3,1,2024-01-22 14:07:03.528859
RV0000399,PR000263,D0037,1,7,1,2024-01-28 19:06:05.296350
RV0000400,PR000264,D0059,1,3,0,2024-01-27 04:50:13.751534
RV0000401,PR000264,D0059,2,3,1,2024-01-27 00:10:55.602953
RV0000402,PR000265,D0057,1,5,1,2024-01-30 20:51:42.110220
RV0000403,PR000266,D0015,1,7,0,2024-01-25 19:00:35.032433
RV0000404,PR000266,D0015,2,2,1,2024-01-26 08:34:45.994659
RV0000405,PR000267,D0024,1,5,1,2024-01-23 04:48:05.067153
RV0000406,PR000268,D0024,1,3,1,2024-01-25 01:30:33.474152
RV0000407,PR000269,D0057,1,3,1,2024-02-02 13:58:51.448697
RV0000408,PR000270,D0047,1,9,1,2024-02-13 09:45:26.088143
RV0000409,PR000271,D0059,1,12,0,2024-02-05 18:29:29.723230
RV0000410,PR000271,D0059,2,3,1,2024-02-05 09:45:59.233507
RV0000411,PR000272,D0037,1,1,1,2024-02-17 00:34:26.375573
RV0000412,PR000273,D0057,1,0,1,2024-02-09 11:16:00.973855
RV0000413,PR000274,D0024,1,8,0,2024-02-14 03:30:03.198753
RV0000414,PR000274,D0024,2,5,1,2024-02-14 04:00:05.825753
RV0000415,PR000276,D0015,1,9,1,2024-02-05 15:22:46.925272
RV0000416,PR000277,D0059,1,1,1,2024-02-16 00:17:53.288275
RV0000417,PR000278,D0059,1,1,0,2024-02-16 12:04:52.676290
RV0000418,PR000278,D0059,2,7,1,2024-02-16 12:50:03.537770
RV0000419,PR000279,D0037,1,2,1,2024-02-12 18:38:09.573832
RV0000420,PR000280,D0054,1,9,1,2024-02-08 03:59:02.982809
RV0000421,PR000281,D0013,1,1,0,2024-02-11 07:47:49.290114
RV0000422,PR000281,D0013,2,9,1,2024-02-11 02:13:07.073218
RV0000423,PR000282,D0015,1,2,0,2024-02-14 05:37:15.304967
RV0000424,PR000282,D0015,2,8,0,2024-02-14 02:22:24.828405
RV0000425,PR000282,D0015,3,6,1,2024-02-14 03:39:35.006074
RV0000426,PR000283,D0054,1,0,0,2024-02-07 17:12:41.969731
RV0000427,PR000283,D0054,2,0,0,2024-02-07 22:01:13.419687
RV0000428,PR000283,D0054,3,10,1,2024-02-08 00:18:23.597216
RV0000429,PR000284,D0037,1,5,1,2024-02-13 22:33:12.992876
RV0000430,PR000285,D0059,1,3,1,2024-02-14 15:02:22.307282
RV0000431,PR000286,D0054,1,5,1,2024-02-05 11:48:29.470324
RV0000432,PR000287,D0024,1,4,0,2024-02-13 16:12:07.423560
RV0000433,PR000287,D0024,2,2,0,2024-02-13 17:56:45.077055
RV0000434,PR000287,D0024,3,2,1,2024-02-13 18:52:07.065585
RV0000435,PR000288,D0037,1,1,1,2024-02-12 05:22:27.709630
RV0000436,PR000289,D0057,1,2,0,2024-02-13 18:25:16.793626
RV0000437,PR000289,D0057,2,3,1,2024-02-13 13:39:21.056766
RV0000438,PR000291,D0054,1,1,1,2024-02-11 14:50:27.617839
RV0000439,PR000294,D0037,1,1,1,2024-02-12 02:18:09.210721
RV0000440,PR000295,D0024,1,1,1,2024-02-05 11:55:51.253154
RV0000441,PR000296,D0037,1,2,1,2024-02-13 13:19:27.923317
RV0000442,PR000297,D0024,1,10,0,2024-02-06 04:23:07.401867
RV0000443,PR000297,D0024,2,3,1,2024-02-06 11:52:36.503119
RV0000444,PR000298,D0024,1,6,0,2024-02-06 01:40:11.817252
RV0000445,PR000298,D0024,2,6,0,2024-02-06 01:20:22.663662
RV0000446,PR000298,D0024,3,2,1,2024-02-06 01:24:15.068739
RV0000447,PR000299,D0057,1,0,1,2024-03-02 00:46:43.285478
RV0000448,PR000300,D0037,1,6,1,2024-02-28 03:39:58.247082
RV0000449,PR000301,D0057,1,4,1,2024-02-20 10:00:37.307076
RV0000450,PR000302,D0057,1,0,0,2024-02-22 14:08:47.406926
RV0000451,PR000302,D0057,2,5,1,2024-02-24 01:25:17.012306
RV0000452,PR000304,D0047,1,2,1,2024-03-01 11:18:46.678467
RV0000453,PR000305,D0057,1,4,1,2024-02-23 00:21:43.885780
RV0000454,PR000306,D0059,1,0,0,2024-03-01 21:52:52.247421
RV0000455,PR000306,D0059,2,1,0,2024-03-02 01:08:09.033121
RV0000456,PR000306,D0059,3,4,1,2024-03-01 23:52:47.717547
RV0000457,PR000307,D0024,1,8,0,2024-02-27 07:08:14.635330
RV0000458,PR000307,D0024,2,3,1,2024-02-27 04:23:54.537762
RV0000459,PR000308,D0059,1,4,0,2024-02-25 22:55:24.495872
RV0000460,PR000308,D0059,2,2,0,2024-02-25 19:23:08.901962
RV0000461,PR000308,D0059,3,8,1,2024-02-25 22:21:32.540137
RV0000462,PR000309,D0057,1,6,1,2024-02-22 04:02:44.538816
RV0000463,PR000310,D0054,1,0,0,2024-02-29 06:13:47.263431
RV0000464,PR000310,D0054,2,2,1,2024-02-29 09:45:27.499211
RV0000465,PR000311,D0037,1,7,0,2024-02-28 20:32:36.510091
RV0000466,PR000311,D0037,2,3,1,2024-02-29 00:06:18.460872
RV0000467,PR000312,D0057,1,0,0,2024-03-01 02:55:51.009361
RV0000468,PR000312,D0057,2,3,1,2024-03-01 13:16:32.799177
RV0000469,PR000313,D0037,1,11,1,2024-02-29 14:25:55.652391
RV0000470,PR000314,D0059,1,2,1,2024-02-25 13:12:27.931011
RV0000471,PR000315,D0059,1,0,0,2024-02-27 00:54:52.920529
RV0000472,PR000315,D0059,2,3,1,2024-02-27 02:19:22.081855
RV0000473,PR000316,D0047,1,3,1,2024-02-20 10:28:29.241245
RV0000474,PR000317,D0047,1,3,1,2024-02-24 03:40:34.584277
RV0000475,PR000318,D0037,1,0,0,2024-02-23 15:54:09.767878
RV0000476,PR000318,D0037,2,1,0,2024-02-23 12:49:31.127502
RV0000477,PR000318,D0037,3,4,1,2024-02-23 12:57:05.866538
RV0000478,PR000319,D0047,1,0,0,2024-02-28 16:04:34.653348
RV0000479,PR000319,D0047,2,9,1,2024-02-28 20:17:25.148964
RV0000480,PR000320,D0037,1,0,1,2024-02-29 23:55:28.699834
RV0000481,PR000321,D0059,1,1,0,2024-02-28 00:34:50.662467
RV0000482,PR000321,D0059,2,1,0,2024-02-27 22:32:37.269369
RV0000483,PR000321,D0059,3,5,1,2024-02-27 15:22:00.428232
RV0000484,PR000322,D0015,1,2,1,2024-02-19 18:54:04.312163
RV0000485,PR000323,D0037,1,4,1,2024-03-12 04:51:47.659702
RV0000486,PR000324,D0054,1,1,1,2024-03-12 03:14:02.774888
RV0000487,PR000325,D0047,1,6,1,2024-03-11 19:15:02.873759
RV0000488,PR000326,D0024,1,1,0,2024-03-09 17:59:46.626244
RV0000489,PR000326,D0024,2,1,0,2024-03-09 14:46:03.411205
RV0000490,PR000326,D0024,3,0,1,2024-03-09 16:07:40.754487
RV0000491,PR000328,D0047,1,2,0,2024-03-13 23:53:22.377269
RV0000492,PR000328,D0047,2,5,1,2024-03-14 02:05:37.275479
RV0000493,PR000329,D0057,1,0,0,2024-03-07 16:17:59.423870
RV0000494,PR000329,D0057,2,12,0,2024-03-07 10:48:27.583452
RV0000495,PR000329,D0057,3,0,1,2024-03-07 11:31:37.406065
RV0000496,PR000330,D0024,1,1,1,2024-03-15 13:10:23.041190
RV0000497,PR000331,D0013,1,0,1,2024-03-13 18:47:12.901638
RV0000498,PR000332,D0047,1,0,1,2024-03-14 11:17:26.030886
RV0000499,PR000334,D0059,1,3,0,2024-03-04 06:13:10.562860
RV0000500,PR000334,D0059,2,2,1,2024-03-04 05:56:46.985297
RV0000501,PR000335,D0015,1,4,0,2024-03-09 22:09:45.537603
RV0000502,PR000335,D0015,2,5,1,2024-03-10 00:13:22.510311
RV0000503,PR000336,D0037,1,6,1,2024-03-16 07:37:31.410153
RV0000504,PR000337,D0037,1,0,1,2024-03-12 14:03:28.652672
RV0000505,PR000338,D0057,1,3,1,2024-03-07 14:00:31.738855
RV0000506,PR000339,D0037,1,4,1,2024-03-22 11:12:33.282514
RV0000507,PR000340,D0015,1,1,1,2024-03-27 09:58:24.678557
RV0000508,PR000341,D0015,1,5,1,2024-03-29 04:51:03.213495
RV0000509,PR000342,D0013,1,6,1,2024-03-22 15:48:19.936201
RV0000510,PR000344,D0047,1,3,1,2024-03-25 08:57:26.068867
RV0000511,PR000345,D0057,1,3,1,2024-03-18 07:27:41.455664
RV0000512,PR000346,D0024,1,8,1,2024-03-20 16:39:43.127248
RV0000513,PR000347,D0047,1,1,0,2024-03-22 22:04:06.811133
RV0000514,PR000347,D0047,2,15,0,2024-03-22 21:28:21.110124
RV0000515,PR000347,D0047,3,0,1,2024-03-22 21:28:54.424971
RV0000516,PR000348,D0057,1,4,0,2024-03-22 00:26:29.694020
RV0000517,PR000348,D0057,2,1,1,2024-03-22 00:53:51.829752
RV0000518,PR000350,D0059,1,8,0,2024-03-20 10:54:18.902802
RV0000519,PR000350,D0059,2,3,1,2024-03-20 05:29:59.666920
RV0000520,PR000351,D0047,1,1,0,2024-03-20 12:48:06.834833
RV0000521,PR000351,D0047,2,4,0,2024-03-20 07:56:39.928726
RV0000522,PR000351,D0047,3,5,1,2024-03-20 18:34:49.441708
RV0000523,PR000352,D0037,1,10,1,2024-03-27 01:15:09.739395
RV0000524,PR000353,D0037,1,2,1,2024-03-25 03:09:52.684447
RV0000525,PR000354,D0037,1,3,1,2024-03-18 10:53:36.697967
RV0000526,PR000355,D0059,1,1,1,2024-03-29 03:30:24.576961
RV0000527,PR000356,D0013,1,3,0,2024-03-22 10:53:43.607607
RV0000528,PR000356,D0013,2,1,1,2024-03-22 08:35:50.234034
RV0000529,PR000357,D0015,1,3,1,2024-03-27 18:52:47.248240
RV0000530,PR000358,D0054,1,6,0,2024-03-21 06:37:54.799665
RV0000531,PR000358,D0054,2,4,0,2024-03-21 09:34:44.828101
RV0000532,PR000358,D0054,3,7,1,2024-03-21 08:51:31.046244
RV0000533,PR000359,D0047,1,6,0,2024-03-29 09:43:51.186639
RV0000534,PR000359,D0047,2,7,1,2024-03-29 11:09:50.177035
RV0000535,PR000360,D0037,1,8,1,2024-03-21 19:41:57.078728
RV0000536,PR000361,D0015,1,4,0,2024-03-27 19:50:40.727525
RV0000537,PR000361,D0015,2,0,0,2024-03-27 23:27:32.642273
RV0000538,PR000361,D0015,3,4,1,2024-03-28 01:52:26.454086
RV0000539,PR000362,D0047,1,3,0,2024-03-25 13:19:58.023477
RV0000540,PR000362,D0047,2,0,1,2024-03-25 14:53:36.143701
RV0000541,PR000363,D0013,1,4,1,2024-03-27 23:26:45.325363
RV0000542,PR000365,D0013,1,6,1,2024-03-19 00:29:48.914789
RV0000543,PR000366,D0037,1,10,1,2024-04-02 01:39:06.161736
RV0000544,PR000367,D0015,1,4,0,2024-04-06 21:28:10.442637
RV0000545,PR000367,D0015,2,1,0,2024-04-06 09:07:19.092801
RV0000546,PR000367,D0015,3,5,1,2024-04-06 18:11:21.580813
RV0000547,PR000368,D0059,1,1,0,2024-04-05 07:25:43.837663
RV0000548,PR000368,D0059,2,15,0,2024-04-05 12:11:37.371988
RV0000549,PR000368,D0059,3,6,1,2024-04-05 07:23:23.625175
RV0000550,PR000369,D0054,1,5,0,2024-04-09 07:12:08.312338
RV0000551,PR000369,D0054,2,1,1,2024-04-09 03:36:13.287172
RV0000552,PR000370,D0057,1,1,1,2024-04-11 20:04:27.390689
RV0000553,PR000371,D0024,1,5,1,2024-04-07 19:49:26.827882
RV0000554,PR000372,D0013,1,4,0,2024-04-08 17:56:43.656193
RV0000555,PR000372,D0013,2,9,0,2024-04-08 19:48:20.932853
RV0000556,PR000372,D0013,3,13,1,2024-04-08 16:55:19.329520
RV0000557,PR000373,D0054,1,1,1,2024-04-09 06:57:53.027331
RV0000558,PR000374,D0013,1,1,1,2024-04-12 17:07:18.948656
RV0000559,PR000375,D0015,1,1,0,2024-04-02 20:50:03.449856
RV0000560,PR000375,D0015,2,2,0,2024-04-02 00:45:55.858107
RV0000561,PR000375,D0015,3,1,1,2024-04-02 18:51:52.207698
RV0000562,PR000376,D0037,1,3,1,2024-04-10 11:47:23.946405
RV0000563,PR000377,D0024,1,10,1,2024-04-22 09:36:40.921188
RV0000564,PR000378,D0037,1,5,0,2024-04-18 17:28:10.029048
RV0000565,PR000378,D0037,2,2,1,2024-04-18 17:19:37.753090
RV0000566,PR000379,D0059,1,11,0,2024-04-24 01:57:46.739299
RV0000567,PR000379,D0059,2,6,0,2024-04-24 09:05:29.519461
RV0000568,PR000379,D0059,3,6,1,2024-04-24 09:06:00.175424
RV0000569,PR000380,D0024,1,2,1,2024-04-27 11:00:55.446121
RV0000570,PR000381,D0059,1,4,0,2024-04-21 16:32:12.828468
RV0000571,PR000381,D0059,2,8,1,2024-04-21 19:09:01.122371
RV0000572,PR000382,D0047,1,1,0,2024-04-15 03:25:32.565990
RV0000573,PR000382,D0047,2,2,1,2024-04-15 03:07:25.518430
RV0000574,PR000384,D0057,1,0,0,2024-04-25 13:42:50.408125
RV0000575,PR000384,D0057,2,2,0,2024-04-24 20:45:58.659914
RV0000576,PR000384,D0057,3,3,1,2024-04-26 01:24:53.756193
RV0000577,PR000385,D0057,1,13,1,2024-04-24 16:19:43.845010
RV0000578,PR000387,D0059,1,1,1,2024-04-22 10:43:16.221937
RV0000579,PR000388,D0057,1,8,0,2024-05-09 18:42:41.972812
RV0000580,PR000388,D0057,2,2,1,2024-05-10 04:38:56.584810
RV0000581,PR000389,D0015,1,1,1,2024-05-03 07:28:33.803373
RV0000582,PR000390,D0059,1,1,1,2024-05-10 04:53:50.168335
RV0000583,PR000391,D0037,1,0,1,2024-05-03 18:22:02.045430
RV0000584,PR000392,D0024,1,8,0,2024-05-01 07:45:18.185264
RV0000585,PR000392,D0024,2,9,1,2024-05-01 11:43:45.698441
RV0000586,PR000394,D0057,1,7,0,2024-05-11 07:33:52.165853
RV0000587,PR000394,D0057,2,0,1,2024-05-11 00:19:20.502548
RV0000588,PR000395,D0015,1,1,1,2024-05-02 21:16:33.754795
RV0000589,PR000398,D0037,1,1,1,2024-05-04 18:27:47.157034
RV0000590,PR000399,D0015,1,3,0,2024-04-29 20:45:53.949541
RV0000591,PR000399,D0015,2,6,0,2024-04-29 16:07:46.179048
RV0000592,PR000399,D0015,3,5,1,2024-04-29 21:27:32.459044
RV0000593,PR000400,D0059,1,4,0,2024-05-02 06:04:42.203808
RV0000594,PR000400,D0059,2,2,0,2024-05-02 07:51:11.223135
RV0000595,PR000400,D0059,3,4,1,2024-05-02 06:26:36.139472
RV0000596,PR000401,D0013,1,4,1,2024-05-09 19:21:49.475105
RV0000597,PR000402,D0057,1,0,1,2024-05-04 22:16:01.298478
RV0000598,PR000403,D0054,1,3,0,2024-05-05 08:28:44.939371
RV0000599,PR000403,D0054,2,3,1,2024-05-05 05:03:12.037689
RV0000600,PR000404,D0024,1,0,1,2024-05-06 19:28:30.956167
RV0000601,PR000405,D0037,1,3,1,2024-05-10 18:39:16.139146
RV0000602,PR000406,D0015,1,3,0,2024-05-03 16:26:00.434114
RV0000603,PR000406,D0015,2,1,1,2024-05-03 17:41:37.305785
RV0000604,PR000407,D0047,1,1,1,2024-05-07 20:52:06.477211
RV0000605,PR000408,D0015,1,6,1,2024-05-09 04:35:18.135022
RV0000606,PR000409,D0038,1,0,1,2023-12-27 13:38:47.206557
RV0000607,PR000410,D0012,1,1,0,2023-12-28 13:35:29.246564
RV0000608,PR000410,D0012,2,0,0,2023-12-28 16:56:22.690366
RV0000609,PR000410,D0012,3,6,1,2023-12-28 15:17:40.998543
RV0000610,PR000411,D0052,1,3,1,2023-12-26 07:13:18.655708
RV0000611,PR000412,D0058,1,2,0,2023-12-20 02:10:48.482768
RV0000612,PR000412,D0058,2,7,1,2023-12-20 14:19:57.624845
RV0000613,PR000413,D0029,1,3,0,2023-12-20 04:54:50.847888
RV0000614,PR000413,D0029,2,2,0,2023-12-20 07:44:19.313788
RV0000615,PR000413,D0029,3,5,1,2023-12-20 06:57:36.352732
RV0000616,PR000414,D0020,1,7,0,2023-12-21 21:54:21.544700
RV0000617,PR000414,D0020,2,5,0,2023-12-22 01:56:46.067641
RV0000618,PR000414,D0020,3,5,1,2023-12-22 00:09:59.044265
RV0000619,PR000415,D0007,1,0,1,2023-12-22 02:42:01.299038
RV0000620,PR000416,D0038,1,2,1,2023-12-30 05:13:51.348533
RV0000621,PR000417,D0052,1,2,1,2023-12-30 09:36:24.195960
RV0000622,PR000418,D0038,1,7,1,2023-12-20 15:18:27.029949
RV0000623,PR000419,D0038,1,11,1,2023-12-20 15:01:18.727451
RV0000624,PR000420,D0014,1,6,1,2023-12-26 12:34:50.051044
RV0000625,PR000421,D0029,1,2,0,2023-12-31 07:16:45.398641
RV0000626,PR000421,D0029,2,0,1,2023-12-30 22:58:26.588970
RV0000627,PR000422,D0012,1,6,0,2023-12-22 21:49:22.164064
RV0000628,PR000422,D0012,2,0,1,2023-12-23 01:44:12.245842
RV0000629,PR000423,D0014,1,4,0,2024-01-03 15:03:36.014513
RV0000630,PR000423,D0014,2,5,0,2024-01-03 09:46:15.538514
RV0000631,PR000423,D0014,3,9,1,2024-01-03 07:44:43.388063
RV0000632,PR000424,D0007,1,4,0,2024-01-06 20:01:47.633490
RV0000633,PR000424,D0007,2,4,1,2024-01-06 20:54:47.729579
RV0000634,PR000425,D0038,1,15,1,2024-01-11 07:12:09.516807
RV0000635,PR000426,D0034,1,4,1,2024-01-12 23:53:07.346951
RV0000636,PR000427,D0012,1,5,1,2024-01-08 17:38:06.186380
RV0000637,PR000428,D0020,1,2,1,2024-01-09 23:37:13.839273
RV0000638,PR000429,D0052,1,5,1,2024-01-13 03:36:51.880308
RV0000639,PR000430,D0035,1,0,0,2024-01-14 03:12:23.806279
RV0000640,PR000430,D0035,2,7,0,2024-01-14 03:11:53.055157
RV0000641,PR000430,D0035,3,1,1,2024-01-14 07:33:57.604112
RV0000642,PR000431,D0012,1,8,1,2024-01-13 18:34:18.991205
RV0000643,PR000432,D0049,1,2,0,2024-01-10 15:09:32.870656
RV0000644,PR000432,D0049,2,0,1,2024-01-10 15:44:29.596180
RV0000645,PR000433,D0014,1,1,0,2024-01-06 03:15:16.246401
RV0000646,PR000433,D0014,2,3,1,2024-01-05 21:09:45.196144
RV0000647,PR000434,D0029,1,10,0,2024-01-12 05:08:33.442416
RV0000648,PR000434,D0029,2,3,0,2024-01-12 03:14:31.985756
RV0000649,PR000434,D0029,3,5,1,2024-01-11 20:32:12.204428
RV0000650,PR000435,D0049,1,10,1,2024-01-09 09:58:13.987262
RV0000651,PR000436,D0038,1,6,0,2024-01-08 22:46:28.896300
RV0000652,PR000436,D0038,2,1,0,2024-01-08 23:03:15.311923
RV0000653,PR000436,D0038,3,2,1,2024-01-09 07:06:35.207811
RV0000654,PR000437,D0005,1,4,0,2024-01-12 12:49:29.105836
RV0000655,PR000437,D0005,2,1,0,2024-01-12 12:35:32.036964
RV0000656,PR000437,D0005,3,2,1,2024-01-12 12:33:33.105137
RV0000657,PR000439,D0034,1,10,1,2024-01-09 14:18:00.231805
RV0000658,PR000440,D0002,1,1,1,2024-01-13 20:36:41.812429
RV0000659,PR000441,D0034,1,3,1,2024-01-15 08:20:44.754240
RV0000660,PR000442,D0058,1,3,1,2024-01-10 09:02:01.825496
RV0000661,PR000443,D0002,1,4,0,2024-01-14 07:54:38.911690
RV0000662,PR000443,D0002,2,4,1,2024-01-14 07:38:24.879528
RV0000663,PR000444,D0022,1,1,1,2024-01-20 23:21:54.294721
RV0000664,PR000445,D0048,1,8,0,2024-01-23 06:07:04.751471
RV0000665,PR000445,D0048,2,4,1,2024-01-23 14:34:51.920686
RV0000666,PR000446,D0029,1,3,1,2024-01-21 10:13:10.246912
RV0000667,PR000447,D0049,1,6,0,2024-01-26 05:39:29.448664
RV0000668,PR000447,D0049,2,5,1,2024-01-28 08:29:08.886722
RV0000669,PR000448,D0032,1,2,1,2024-01-20 08:19:18.271072
RV0000670,PR000449,D0038,1,1,0,2024-01-23 17:06:48.834936
RV0000671,PR000449,D0038,2,5,1,2024-01-23 18:02:48.549239
RV0000672,PR000450,D0020,1,2,1,2024-01-26 07:40:02.407742
RV0000673,PR000451,D0029,1,2,0,2024-01-21 13:04:51.349486
RV0000674,PR000451,D0029,2,1,0,2024-01-21 12:23:52.017972
RV0000675,PR000451,D0029,3,9,1,2024-01-21 11:23:54.656209
RV0000676,PR000452,D0034,1,3,0,2024-01-27 16:29:02.840538
RV0000677,PR000452,D0034,2,1,1,2024-01-27 17:13:05.462532
RV0000678,PR000453,D0007,1,8,1,2024-01-22 12:59:09.089585
RV0000679,PR000454,D0029,1,5,1,2024-01-19 18:06:18.357255
RV0000680,PR000455,D0002,1,6,1,2024-01-23 15:09:26.083082
RV0000681,PR000456,D0022,1,2,1,2024-01-25 09:54:00.334420
RV0000682,PR000457,D0034,1,5,0,2024-02-11 04:34:45.205149
RV0000683,PR000457,D0034,2,3,0,2024-02-11 05:19:08.385093
RV0000684,PR000457,D0034,3,0,1,2024-02-11 08:00:31.374119
RV0000685,PR000458,D0035,1,3,0,2024-02-08 00:15:15.287395
RV0000686,PR000458,D0035,2,1,1,2024-02-08 00:42:56.359398
RV0000687,PR000459,D0022,1,0,0,2024-02-02 21:46:40.543764
RV0000688,PR000459,D0022,2,1,0,2024-02-03 05:37:45.767116
RV0000689,PR000459,D0022,3,4,1,2024-02-02 21:35:41.256486
RV0000690,PR000460,D0029,1,0,1,2024-02-03 00:46:41.227298
RV0000691,PR000461,D0048,1,5,1,2024-02-10 16:27:30.998741
RV0000692,PR000462,D0058,1,1,0,2024-02-10 03:32:22.692807
RV0000693,PR000462,D0058,2,10,1,2024-02-10 05:12:31.751205
RV0000694,PR000463,D0034,1,0,1,2024-02-08 10:06:11.586647
RV0000695,PR000464,D0002,1,5,1,2024-02-08 18:42:04.649197
RV0000696,PR000466,D0007,1,0,1,2024-02-03 14:39:36.203271
RV0000697,PR000467,D0012,1,6,0,2024-02-10 16:54:23.628971
RV0000698,PR000467,D0012,2,2,1,2024-02-10 22:41:35.595662
RV0000699,PR000468,D0049,1,3,0,2024-02-02 06:27:11.300420
RV0000700,PR000468,D0049,2,5,0,2024-02-02 15:06:05.976709
RV0000701,PR000468,D0049,3,11,1,2024-02-02 19:46:49.916984
RV0000702,PR000470,D0014,1,0,1,2024-02-01 23:17:15.526571
RV0000703,PR000471,D0038,1,3,1,2024-02-12 11:56:00.043774
RV0000704,PR000473,D0058,1,6,0,2024-02-05 23:11:52.536243
RV0000705,PR000473,D0058,2,7,1,2024-02-05 22:39:59.072106
RV0000706,PR000474,D0034,1,2,1,2024-02-06 07:18:36.546554
RV0000707,PR000476,D0029,1,0,1,2024-02-16 21:29:24.740440
RV0000708,PR000477,D0029,1,6,1,2024-02-22 00:18:39.748231
RV0000709,PR000478,D0058,1,4,0,2024-02-24 01:00:39.089664
RV0000710,PR000478,D0058,2,2,1,2024-02-24 03:42:47.900199
RV0000711,PR000479,D0032,1,2,0,2024-02-25 15:24:21.818472
RV0000712,PR000479,D0032,2,3,1,2024-02-25 13:47:11.884195
RV0000713,PR000480,D0032,1,1,0,2024-02-20 01:46:42.456679
RV0000714,PR000480,D0032,2,0,1,2024-02-20 01:22:42.935136
RV0000715,PR000481,D0052,1,7,0,2024-02-15 04:37:08.184178
RV0000716,PR000481,D0052,2,7,1,2024-02-15 02:06:52.114078
RV0000717,PR000482,D0058,1,12,0,2024-02-20 05:20:38.447060
RV0000718,PR000482,D0058,2,2,1,2024-02-19 19:05:26.126327
RV0000719,PR000483,D0049,1,1,0,2024-02-19 21:35:54.127781
RV0000720,PR000483,D0049,2,2,1,2024-02-20 07:47:25.496580
RV0000721,PR000485,D0007,1,5,0,2024-02-15 14:26:07.535196
RV0000722,PR000485,D0007,2,6,0,2024-02-15 17:10:50.788059
RV0000723,PR000485,D0007,3,4,1,2024-02-15 14:16:38.320338
RV0000724,PR000486,D0005,1,6,0,2024-02-16 15:19:13.694460
RV0000725,PR000486,D0005,2,4,1,2024-02-16 10:44:21.041702
RV0000726,PR000487,D0058,1,4,0,2024-02-24 16:06:14.136901
RV0000727,PR000487,D0058,2,9,0,2024-02-24 12:19:07.712884
RV0000728,PR000487,D0058,3,9,1,2024-02-24 15:05:52.358081
RV0000729,PR000488,D0002,1,1,1,2024-02-17 06:50:45.905700
RV0000730,PR000489,D0048,1,2,1,2024-02-18 13:41:38.100078
RV0000731,PR000490,D0035,1,4,1,2024-02-19 08:07:31.760320
RV0000732,PR000492,D0032,1,2,1,2024-02-29 23:29:02.156938
RV0000733,PR000494,D0035,1,3,1,2024-03-01 14:52:11.914875
RV0000734,PR000495,D0035,1,2,1,2024-03-10 05:14:48.059901
RV0000735,PR000496,D0002,1,6,0,2024-02-28 22:29:44.132142
RV0000736,PR000496,D0002,2,7,0,2024-02-28 18:22:27.113893
RV0000737,PR000496,D0002,3,2,1,2024-02-28 21:44:58.137741
RV0000738,PR000497,D0007,1,1,0,2024-03-06 15:13:26.953600
RV0000739,PR000497,D0007,2,1,1,2024-03-06 16:38:48.980356
RV0000740,PR000499,D0032,1,9,0,2024-03-06 10:09:12.765669
RV0000741,PR000499,D0032,2,8,1,2024-03-06 10:09:17.764731
RV0000742,PR000500,D0007,1,1,1,2024-02-29 00:49:49.706019
RV0000743,PR000501,D0032,1,2,0,2024-03-09 08:40:20.426765
RV0000744,PR000501,D0032,2,3,1,2024-03-09 08:00:46.382015
RV0000745,PR000502,D0012,1,2,1,2024-03-08 07:49:38.596842
RV0000746,PR000503,D0032,1,1,1,2024-03-05 13:24:10.982160
RV0000747,PR000504,D0034,1,1,0,2024-03-01 06:11:49.760821
RV0000748,PR000504,D0034,2,5,1,2024-03-01 12:56:48.296889
RV0000749,PR000505,D0002,1,14,0,2024-03-06 06:16:29.817888
RV0000750,PR000505,D0002,2,2,1,2024-03-06 05:31:09.347325
RV0000751,PR000506,D0022,1,8,0,2024-03-11 08:44:46.922495
RV0000752,PR000506,D0022,2,2,1,2024-03-11 11:24:52.069550
RV0000753,PR000507,D0020,1,5,1,2024-02-28 13:34:33.505443
