issue_id,project_id,sprint_id,team_id,assignee_id,issue_type,priority,severity,status,created_date,resolved_date,resolution_time_hours,reopened,escaped_defect,cycle_time_days
I000189,P001,S0008,T006,D0030,Task,Low,,Done,2024-03-30 14:11:59.799862,2024-04-01 13:11:59.799862,47.0,0,0,1.9583333333333333
I000190,P001,S0008,T006,D0030,Task,High,,Done,2024-03-28 01:42:23.552579,2024-03-28 08:36:23.552579,6.9,0,0,0.2875
I000191,P001,S0009,T006,D0019,Story,Low,,Done,2024-04-18 11:09:41.258128,2024-04-21 02:57:41.258128,63.8,0,0,2.658333333333333
I000192,P001,S0009,T006,D0026,Task,Low,,Won't Fix,2024-04-07 09:09:41.823504,2024-04-08 04:33:41.823504,19.4,0,0,0.8083333333333333
I000193,P001,S0009,T006,D0019,Task,High,,Done,2024-04-14 00:43:39.545600,2024-04-14 22:43:39.545600,22.0,0,0,0.9166666666666666
I000194,P001,S0009,T006,D0030,Sub-task,Medium,,Done,2024-04-11 01:59:13.084936,2024-04-12 13:23:13.084936,35.4,0,0,1.475
I000195,P001,S0009,T006,D0050,Bug,Low,Major,In Progress,2024-04-12 11:04:37.355119,,,0,0,
I000196,P001,S0009,T006,D0006,Story,Medium,,Done,2024-04-17 22:31:53.891625,2024-04-19 02:49:53.891625,28.3,0,0,1.1791666666666667
I000197,P001,S0009,T006,D0050,Bug,Medium,Minor,Done,2024-04-09 06:33:46.830236,2024-04-10 03:09:46.830236,20.6,0,0,0.8583333333333333
I000198,P001,S0009,T006,D0050,Bug,High,Minor,Done,2024-04-11 16:26:16.367346,2024-04-13 06:44:16.367346,38.3,0,1,1.5958333333333334
I000199,P001,S0009,T006,D0042,Bug,High,Major,Done,2024-04-14 06:51:26.916717,2024-04-14 16:27:26.916717,9.6,0,0,0.4
I000200,P001,S0009,T006,D0050,Story,Critical,,Reopened,2024-04-08 10:32:41.370424,2024-04-08 16:32:41.370424,6.0,1,0,0.25
I000201,P001,S0009,T006,D0004,Bug,High,Blocker,In Progress,2024-04-17 17:43:27.062832,,,0,0,
I000202,P001,S0009,T006,D0026,Bug,High,Minor,Done,2024-04-18 08:17:57.112601,2024-04-19 03:11:57.112601,18.9,0,1,0.7875
I000203,P001,S0009,T006,D0004,Bug,Medium,Minor,Done,2024-04-10 21:34:29.146045,2024-04-11 09:40:29.146045,12.1,0,0,0.5041666666666667
I000204,P001,S0009,T006,D0030,Bug,Low,Blocker,Done,2024-04-15 03:22:01.075933,2024-04-17 22:58:01.075933,67.6,0,0,2.816666666666667
I000205,P001,S0009,T006,D0030,Story,Low,,Done,2024-04-17 19:23:18.731358,2024-04-19 03:29:18.731358,32.1,0,0,1.3375
I000206,P001,S0009,T006,D0042,Story,Low,,Done,2024-04-18 06:59:17.051899,2024-04-18 17:35:17.051899,10.6,0,0,0.44166666666666665
I000207,P001,S0009,T006,D0050,Story,Medium,,Done,2024-04-14 16:36:34.252702,2024-04-15 11:54:34.252702,19.3,0,0,0.8041666666666667
I000208,P001,S0009,T006,D0042,Bug,Low,Critical,Won't Fix,2024-04-19 14:52:44.603112,2024-04-20 04:16:44.603112,13.4,0,0,0.5583333333333333
I000209,P001,S0009,T006,D0004,Bug,Medium,Major,Done,2024-04-07 14:14:32.670948,2024-04-07 23:26:32.670948,9.2,0,0,0.38333333333333336
I000210,P001,S0009,T006,D0004,Story,Medium,,In Progress,2024-04-12 19:36:36.216333,,,0,0,
I000211,P001,S0009,T006,D0042,Bug,Low,Minor,Done,2024-04-11 09:43:28.281337,2024-04-12 01:49:28.281337,16.1,0,0,0.6708333333333333
I000212,P001,S0009,T006,D0019,Bug,High,Minor,Done,2024-04-17 15:16:49.730338,2024-04-18 21:16:49.730338,30.0,0,1,1.25
I000213,P001,S0009,T006,D0026,Bug,Low,Minor,Reopened,2024-04-12 11:36:37.410135,2024-04-13 19:00:37.410135,31.4,1,0,1.3083333333333333
I000214,P001,S0009,T006,D0006,Task,Low,,Reopened,2024-04-16 08:08:59.710932,2024-04-18 12:08:59.710932,52.0,1,0,2.1666666666666665
I000215,P001,S0009,T006,D0006,Bug,Medium,Major,Done,2024-04-11 19:08:40.354042,2024-04-13 02:08:40.354042,31.0,0,1,1.2916666666666667
I000216,P001,S0009,T006,D0050,Bug,High,Minor,Done,2024-04-15 09:34:55.223766,2024-04-16 11:34:55.223766,26.0,0,0,1.0833333333333333
I000217,P001,S0009,T006,D0042,Task,High,,Done,2024-04-08 13:36:51.213305,2024-04-09 08:06:51.213305,18.5,0,0,0.7708333333333334
I000218,P001,S0009,T006,D0050,Bug,Low,Minor,Done,2024-04-10 20:03:09.722837,2024-04-16 18:21:09.722837,142.3,0,0,5.929166666666666
I000219,P001,S0010,T006,D0026,Bug,Medium,Critical,Done,2024-04-26 06:00:58.081036,2024-04-26 20:00:58.081036,14.0,0,0,0.5833333333333334
I000220,P001,S0010,T006,D0006,Task,High,,Done,2024-05-02 03:33:34.017661,2024-05-02 16:45:34.017661,13.2,0,0,0.55
I000221,P001,S0010,T006,D0026,Story,Low,,Done,2024-04-26 02:36:28.649908,2024-04-28 06:36:28.649908,52.0,0,0,2.1666666666666665
I000222,P001,S0010,T006,D0026,Story,Low,,In Progress,2024-05-02 13:42:36.989918,,,0,0,
I000223,P001,S0010,T006,D0026,Bug,Medium,Critical,In Progress,2024-04-28 17:56:54.667540,,,0,0,
I000224,P001,S0010,T006,D0042,Story,Low,,Done,2024-04-23 04:12:58.452261,2024-04-24 10:12:58.452261,30.0,0,0,1.25
I000225,P001,S0010,T006,D0030,Bug,Medium,Minor,Done,2024-04-21 07:17:09.074596,2024-04-22 11:53:09.074596,28.6,0,0,1.1916666666666667
I000226,P001,S0010,T006,D0019,Story,Medium,,Done,2024-04-27 03:53:24.020472,2024-04-28 02:59:24.020472,23.1,0,0,0.9625
I000227,P001,S0010,T006,D0030,Sub-task,Medium,,Done,2024-04-26 00:16:46.971401,2024-04-26 21:04:46.971401,20.8,0,0,0.8666666666666667
I000228,P001,S0010,T006,D0030,Story,Medium,,In Progress,2024-04-23 04:31:16.068888,,,0,0,
I000229,P001,S0010,T006,D0030,Bug,Low,Minor,Done,2024-04-24 12:19:02.207801,2024-04-25 07:55:02.207801,19.6,0,0,0.8166666666666667
I000230,P001,S0010,T006,D0030,Story,Medium,,In Progress,2024-04-27 08:32:10.044669,,,0,0,
I000231,P001,S0010,T006,D0050,Task,Low,,Reopened,2024-05-02 01:59:52.900632,2024-05-04 08:59:52.900632,55.0,1,0,2.2916666666666665
I000232,P001,S0010,T006,D0026,Sub-task,High,,In Progress,2024-04-30 09:18:31.282064,,,0,0,
I000233,P001,S0010,T006,D0026,Bug,Medium,Major,Reopened,2024-04-21 10:45:06.886586,2024-04-22 09:21:06.886586,22.6,1,0,0.9416666666666667
I000234,P001,S0010,T006,D0050,Story,High,,In Progress,2024-04-28 15:41:03.245658,,,0,0,
I000235,P001,S0010,T006,D0019,Story,High,,Reopened,2024-04-25 17:01:39.515429,2024-04-26 00:01:39.515429,7.0,1,0,0.2916666666666667
I000236,P001,S0010,T006,D0026,Story,High,,Done,2024-04-30 22:31:57.618956,2024-05-01 20:31:57.618956,22.0,0,0,0.9166666666666666
I000237,P001,S0010,T006,D0030,Bug,Medium,Minor,Done,2024-04-24 02:59:57.498987,2024-04-25 01:29:57.498987,22.5,1,0,0.9375
I000238,P001,S0010,T006,D0042,Sub-task,Low,,Done,2024-04-27 04:46:30.583615,2024-04-29 19:52:30.583615,63.1,0,0,2.629166666666667
I000239,P001,S0010,T006,D0042,Story,High,,Done,2024-04-25 08:01:23.104249,2024-04-26 12:19:23.104249,28.3,0,0,1.1791666666666667
I000240,P001,S0010,T006,D0004,Bug,Critical,Major,Done,2024-05-01 18:28:56.717141,2024-05-02 10:16:56.717141,15.8,0,0,0.6583333333333333
I000241,P001,S0010,T006,D0042,Task,High,,Done,2024-04-28 23:26:40.141112,2024-04-29 20:50:40.141112,187.03000000000293,0,0,0.8916666666666667
I000242,P001,S0010,T006,D0042,Bug,Medium,Minor,In Progress,2024-04-24 23:30:53.461276,,,1,0,
I000243,P001,S0010,T006,D0050,Bug,Low,Major,Done,2024-05-01 07:53:19.859572,2024-05-03 10:59:19.859572,51.1,0,0,2.129166666666667
I000244,P001,S0010,T006,D0042,Bug,High,Minor,Done,2024-04-24 19:15:52.950291,2024-04-25 05:15:52.950291,10.0,0,0,0.4166666666666667
I000245,P001,S0010,T006,D0004,Sub-task,Medium,,Done,2024-04-25 15:38:16.779276,2024-04-26 03:14:16.779276,11.6,0,0,0.48333333333333334
I000246,P001,S0010,T006,D0006,Task,High,,Done,2024-04-26 21:37:53.099795,2024-04-27 14:55:53.099795,17.3,0,0,0.7208333333333333
I000247,P001,S0010,T006,D0030,Task,High,,Done,2024-05-01 10:50:06.195683,2024-05-02 21:38:06.195683,34.8,0,0,1.45
I000248,P001,S0010,T006,D0004,Sub-task,High,,Done,2024-04-26 05:15:03.732642,2024-04-27 03:15:03.732642,22.0,0,0,0.9166666666666666
I000249,P001,S0010,T006,D0030,Bug,Medium,Minor,Done,2024-04-24 14:09:53.647344,2024-04-26 03:21:53.647344,37.2,0,1,1.55
I000250,P002,S0011,T003,D0024,Bug,Critical,Critical,Reopened,2023-12-26 16:32:17.291238,2023-12-27 12:08:17.291238,19.6,1,0,0.8166666666666667
I000251,P002,S0011,T003,D0015,Sub-task,Medium,,In Progress,2024-01-06 12:47:32.877402,,,0,0,
I000252,P002,S0011,T003,D0047,Story,Critical,,Reopened,2024-01-04 23:24:20.142542,2024-01-05 03:54:20.142542,4.5,1,0,0.1875
I000253,P002,S0011,T003,D0047,Sub-task,High,,Done,2024-01-06 08:38:27.905324,2024-01-07 04:32:27.905324,19.9,0,0,0.8291666666666667
I000254,P002,S0011,T003,D0024,Story,Medium,,Reopened,2024-01-06 23:50:00.489996,2024-01-07 20:44:00.489996,20.9,1,0,0.8708333333333333
I000255,P002,S0011,T003,D0013,Story,Low,,Done,2023-12-29 19:02:11.894315,2023-12-30 07:26:11.894315,12.4,0,0,0.5166666666666667
I000256,P002,S0011,T003,D0047,Bug,Medium,Minor,In Progress,2024-01-03 08:31:55.166817,,,0,0,
I000257,P002,S0011,T003,D0054,Bug,Low,Major,In Progress,2024-01-03 14:26:32.664974,,,0,0,
I000258,P002,S0011,T003,D0057,Story,Low,,Done,2023-12-25 13:25:05.408337,2023-12-28 00:01:05.408337,58.6,0,0,2.441666666666667
I000259,P002,S0011,T003,D0037,Task,Low,,Done,2023-12-29 22:16:38.435468,2023-12-31 17:04:38.435468,42.8,0,0,1.7833333333333334
I000260,P002,S0011,T003,D0013,Sub-task,Low,,In Progress,2024-01-03 13:41:40.317428,,,0,0,
I000261,P002,S0011,T003,D0057,Sub-task,Medium,,In Progress,2024-01-02 19:23:35.474810,,,0,0,
I000262,P002,S0011,T003,D0013,Bug,Low,Critical,Done,2024-01-01 11:30:39.188932,2024-01-02 12:42:39.188932,25.2,0,0,1.05
I000263,P002,S0011,T003,D0024,Task,Medium,,Done,2023-12-29 12:36:20.970247,2023-12-30 00:12:20.970247,11.6,0,0,0.48333333333333334
I000264,P002,S0011,T003,D0059,Task,Medium,,Done,2024-01-05 10:19:39.344995,2024-01-06 16:55:39.344995,30.6,0,0,1.275
I000265,P002,S0011,T003,D0015,Story,Medium,,Done,2023-12-28 22:30:34.946625,2023-12-31 21:36:34.946625,71.1,0,0,2.9625
I000266,P002,S0011,T003,D0059,Story,Medium,,Done,2023-12-25 18:37:53.560412,2023-12-27 08:43:53.560412,38.1,0,0,1.5875
I000267,P002,S0011,T003,D0024,Sub-task,Medium,,Done,2024-01-06 12:23:01.411004,2024-01-09 05:29:01.411004,65.1,0,0,2.7125
I000268,P002,S0011,T003,D0059,Task,Medium,,Won't Fix,2024-01-05 15:34:31.565568,2024-01-06 05:58:31.565568,14.4,0,0,0.6
I000269,P002,S0011,T003,D0037,Story,Medium,,Done,2024-01-02 18:19:43.147946,2024-01-04 08:43:43.147946,38.4,0,0,1.6
I000270,P002,S0011,T003,D0013,Bug,High,Major,Done,2023-12-25 18:54:58.409758,2023-12-27 02:18:58.409758,31.4,0,1,1.3083333333333333
I000271,P002,S0011,T003,D0047,Sub-task,Medium,,In Progress,2023-12-28 03:28:14.547948,,,0,0,
I000272,P002,S0011,T003,D0054,Story,Critical,,Done,2024-01-03 21:23:11.599759,2024-01-04 00:05:11.599759,2.7,0,0,0.1125
I000273,P002,S0011,T003,D0047,Story,Low,,Won't Fix,2023-12-25 15:35:36.444991,2023-12-27 01:35:36.444991,34.0,0,0,1.4166666666666667
I000274,P002,S0011,T003,D0024,Story,Medium,,Done,2024-01-02 13:38:36.580252,2024-01-03 15:38:36.580252,26.0,0,0,1.0833333333333333
I000275,P002,S0011,T003,D0057,Sub-task,Medium,,Done,2023-12-28 08:58:37.330863,2023-12-28 19:16:37.330863,10.3,0,0,0.42916666666666664
I000276,P002,S0011,T003,D0059,Bug,Low,Minor,Done,2024-01-04 18:46:12.675400,2024-01-05 09:10:12.675400,14.4,0,0,0.6
I000277,P002,S0011,T003,D0054,Bug,Medium,Major,In Progress,2023-12-28 05:10:12.642728,,,0,0,
I000278,P002,S0011,T003,D0047,Task,Medium,,In Progress,2024-01-04 20:38:50.075602,,,0,0,
I000279,P002,S0011,T003,D0047,Bug,Low,Critical,Done,2024-01-03 11:24:17.171958,2024-01-06 08:12:17.171958,68.8,1,0,2.8666666666666667
I000280,P002,S0011,T003,D0054,Bug,High,Minor,Done,2024-01-06 20:54:25.017599,2024-01-07 11:30:25.017599,14.6,0,0,0.6083333333333333
I000281,P002,S0011,T003,D0037,Sub-task,Critical,,In Progress,2024-01-01 12:03:44.088638,,,0,0,
I000282,P002,S0011,T003,D0059,Story,Medium,,Done,2023-12-30 09:40:06.295883,2023-12-30 20:04:06.295883,10.4,0,0,0.43333333333333335
I000283,P002,S0012,T003,D0015,Sub-task,Medium,,Done,2024-01-13 16:13:25.057948,2024-01-15 03:49:25.057948,35.6,0,0,1.4833333333333334
I000284,P002,S0012,T003,D0015,Task,Low,,Reopened,2024-01-13 14:11:31.550918,2024-01-16 17:17:31.550918,75.1,1,0,3.129166666666667
I000285,P002,S0012,T003,D0057,Bug,Medium,Minor,Done,2024-01-12 07:26:53.469992,2024-01-12 20:50:53.469992,13.4,0,1,0.5583333333333333
I000286,P002,S0012,T003,D0015,Task,Medium,,In Progress,2024-01-09 05:39:23.580742,,,0,0,
I000287,P002,S0012,T003,D0054,Task,Medium,,Done,2024-01-11 16:07:53.029299,2024-01-13 03:43:53.029299,35.6,0,0,1.4833333333333334
I000288,P002,S0012,T003,D0057,Story,Medium,,Done,2024-01-15 16:12:52.200089,2024-01-16 10:30:52.200089,18.3,0,0,0.7625
I000289,P002,S0012,T003,D0057,Bug,Low,Minor,Won't Fix,2024-01-08 00:27:35.396967,2024-01-08 18:57:35.396967,18.5,0,0,0.7708333333333334
I000290,P002,S0012,T003,D0057,Story,High,,Done,2024-01-15 22:12:17.552293,2024-01-16 05:12:17.552293,7.0,0,0,0.2916666666666667
I000291,P002,S0012,T003,D0013,Task,Critical,,Done,2024-01-17 19:19:31.645275,2024-01-17 23:31:31.645275,168.0,0,0,0.175
I000292,P002,S0012,T003,D0013,Story,Medium,,Done,2024-01-17 19:11:41.519679,2024-01-17 22:41:41.519679,3.5,0,0,0.14583333333333334
I000293,P002,S0012,T003,D0013,Story,Low,,Done,2024-01-17 06:54:01.221085,2024-01-18 15:24:01.221085,32.5,0,0,1.3541666666666667
I000294,P002,S0012,T003,D0054,Task,Low,,Done,2024-01-20 15:23:42.142922,2024-01-21 00:59:42.142922,9.6,0,0,0.4
I000295,P002,S0012,T003,D0024,Sub-task,Medium,,Done,2024-01-17 11:26:31.528452,2024-01-18 05:38:31.528452,18.2,0,0,0.7583333333333333
I000296,P002,S0012,T003,D0037,Bug,Low,Minor,Done,2024-01-16 15:31:32.205369,2024-01-18 17:07:32.205369,49.6,0,0,2.066666666666667
I000297,P002,S0012,T003,D0059,Task,High,,In Progress,2024-01-12 23:55:07.579270,,,0,0,
I000298,P002,S0012,T003,D0013,Task,Medium,,In Progress,2024-01-18 23:06:09.951740,,,0,0,
I000299,P002,S0012,T003,D0047,Sub-task,Low,,Reopened,2024-01-14 13:29:46.416016,2024-01-15 02:47:46.416016,13.3,1,0,0.5541666666666667
I000300,P002,S0012,T003,D0037,Sub-task,High,,In Progress,2024-01-20 09:10:11.065464,,,0,0,
I000301,P002,S0012,T003,D0024,Bug,High,Major,In Progress,2024-01-18 08:33:52.545325,,,0,0,
I000302,P002,S0012,T003,D0047,Story,Low,,Reopened,2024-01-10 02:47:53.863797,2024-01-10 12:11:53.863797,9.4,1,0,0.39166666666666666
I000303,P002,S0013,T003,D0024,Story,Low,,Done,2024-02-01 04:31:59.055078,2024-02-02 01:07:59.055078,20.6,0,0,0.8583333333333333
I000304,P002,S0013,T003,D0057,Task,Low,,In Progress,2024-01-24 16:05:06.862003,,,0,0,
I000305,P002,S0013,T003,D0015,Bug,Medium,Major,Done,2024-01-23 07:37:42.038532,2024-01-24 03:55:42.038532,20.3,0,0,0.8458333333333333
I000306,P002,S0013,T003,D0037,Story,Critical,,Done,2024-01-23 08:10:25.914257,2024-01-23 20:46:25.914257,12.6,0,0,0.525
I000307,P002,S0013,T003,D0013,Story,Low,,Done,2024-01-27 04:03:18.223591,2024-01-28 10:21:18.223591,30.3,0,0,1.2625
I000308,P002,S0013,T003,D0057,Task,Medium,,Done,2024-01-29 03:28:37.760814,2024-01-29 13:46:37.760814,10.3,0,0,0.42916666666666664
I000309,P002,S0013,T003,D0057,Sub-task,Low,,In Progress,2024-01-23 04:43:29.638768,,,0,0,
I000310,P002,S0013,T003,D0054,Story,Medium,,In Progress,2024-01-31 03:34:59.523705,,,0,0,
I000311,P002,S0013,T003,D0013,Bug,Low,Major,In Progress,2024-02-02 06:13:18.615673,,,0,0,
I000312,P002,S0013,T003,D0013,Story,Critical,,Done,2024-01-29 01:06:03.252116,2024-01-29 12:42:03.252116,11.6,0,0,0.48333333333333334
I000313,P002,S0013,T003,D0057,Task,Low,,In Progress,2024-01-30 17:48:27.631382,,,0,0,
I000314,P002,S0013,T003,D0024,Task,High,,Done,2024-02-01 14:58:57.796127,2024-02-02 03:46:57.796127,12.8,0,0,0.5333333333333333
I000315,P002,S0013,T003,D0057,Story,Medium,,Done,2024-01-30 06:57:31.438914,2024-01-31 20:03:31.438914,37.1,0,0,1.5458333333333334
I000316,P002,S0013,T003,D0015,Bug,High,Minor,Done,2024-01-26 15:03:46.663691,2024-01-26 21:15:46.663691,6.2,0,0,0.25833333333333336
I000317,P002,S0013,T003,D0047,Task,Medium,,Reopened,2024-01-30 17:56:09.458169,2024-01-31 22:20:09.458169,28.4,1,0,1.1833333333333333
I000318,P002,S0013,T003,D0059,Task,Medium,,Won't Fix,2024-01-28 16:14:47.927479,2024-01-29 21:32:47.927479,29.3,0,0,1.2208333333333334
I000319,P002,S0013,T003,D0059,Bug,Medium,Critical,Reopened,2024-01-29 14:20:53.015440,2024-01-29 17:56:53.015440,3.6,1,0,0.15
I000320,P002,S0013,T003,D0059,Task,Medium,,In Progress,2024-02-02 08:36:05.583949,,,0,0,
I000321,P002,S0013,T003,D0059,Story,Medium,,Done,2024-02-03 04:07:10.394034,2024-02-03 18:13:10.394034,14.1,0,0,0.5875
I000322,P002,S0013,T003,D0024,Story,Medium,,Done,2024-01-22 08:49:59.223409,2024-01-22 12:07:59.223409,3.3,0,0,0.1375
I000323,P002,S0013,T003,D0047,Story,Medium,,Done,2024-01-25 09:11:37.746857,2024-01-26 01:59:37.746857,16.8,0,0,0.7
I000324,P002,S0013,T003,D0013,Task,High,,In Progress,2024-02-01 17:51:51.422908,,,0,0,
I000325,P002,S0013,T003,D0059,Bug,Low,Major,In Progress,2024-01-28 23:05:34.044873,,,0,0,
I000326,P002,S0013,T003,D0013,Task,Medium,,Done,2024-01-26 20:32:17.862694,2024-01-27 02:32:17.862694,6.0,0,0,0.25
I000327,P002,S0013,T003,D0013,Bug,Medium,Major,In Progress,2024-01-28 12:58:38.393170,,,0,0,
I000328,P002,S0013,T003,D0057,Bug,Low,Major,Done,2024-01-27 08:15:40.341495,2024-01-28 07:03:40.341495,22.8,0,0,0.95
I000329,P002,S0013,T003,D0037,Bug,High,Major,Done,2024-01-28 16:39:33.138623,2024-01-29 04:21:33.138623,11.7,0,0,0.4875
I000330,P002,S0013,T003,D0013,Bug,Low,Minor,In Progress,2024-01-25 11:29:29.217281,,,0,0,
I000331,P002,S0013,T003,D0024,Story,Medium,,Done,2024-01-29 00:45:44.500311,2024-01-30 20:51:44.500311,44.1,0,0,1.8375
I000332,P002,S0014,T003,D0047,Story,Low,,Done,2024-02-17 06:52:32.256811,2024-02-19 19:28:32.256811,60.6,0,0,2.525
I000333,P002,S0014,T003,D0013,Bug,Low,Major,Done,2024-02-07 16:21:02.374261,2024-02-09 21:57:02.374261,53.6,0,1,2.2333333333333334
I000334,P002,S0014,T003,D0015,Task,Medium,,Done,2024-02-10 07:19:59.324627,2024-02-11 00:43:59.324627,17.4,0,0,0.725
I000335,P002,S0014,T003,D0054,Bug,Low,Major,Done,2024-02-11 23:07:29.492387,2024-02-13 13:49:29.492387,38.7,0,0,1.6125
I000336,P002,S0014,T003,D0054,Story,High,,Done,2024-02-10 06:13:31.514873,2024-02-11 01:49:31.514873,19.6,0,0,0.8166666666666667
I000337,P002,S0014,T003,D0037,Story,High,,Won't Fix,2024-02-16 17:21:12.588863,2024-02-17 05:09:12.588863,11.8,0,0,0.49166666666666664
I000338,P002,S0014,T003,D0037,Story,Critical,,Won't Fix,2024-02-10 20:32:57.531476,2024-02-11 14:38:57.531476,18.1,0,0,0.7541666666666667
I000339,P002,S0014,T003,D0054,Sub-task,Medium,,Done,2024-02-09 04:12:09.329841,2024-02-09 16:30:09.329841,12.3,0,0,0.5125
I000340,P002,S0014,T003,D0054,Story,Medium,,Reopened,2024-02-05 14:08:22.614129,2024-02-05 21:08:22.614129,7.0,1,0,0.2916666666666667
I000341,P002,S0014,T003,D0047,Bug,Medium,Major,Done,2024-02-05 01:39:28.095871,2024-02-06 09:57:28.095871,32.3,0,0,1.3458333333333334
I000342,P002,S0014,T003,D0024,Story,Medium,,Done,2024-02-13 19:22:18.139530,2024-02-15 05:16:18.139530,33.9,0,0,1.4125
I000343,P002,S0014,T003,D0057,Story,High,,Reopened,2024-02-07 05:00:10.345996,2024-02-07 21:30:10.345996,16.5,1,0,0.6875
I000344,P002,S0014,T003,D0054,Story,Medium,,Done,2024-02-15 01:34:56.773483,2024-02-15 20:40:56.773483,19.1,0,0,0.7958333333333333
I000345,P002,S0014,T003,D0037,Bug,Medium,Major,Done,2024-02-08 12:32:02.838749,2024-02-09 00:50:02.838749,12.3,0,0,0.5125
I000346,P002,S0014,T003,D0057,Task,Medium,,Done,2024-02-12 14:24:59.198874,2024-02-12 22:54:59.198874,8.5,0,0,0.3541666666666667
I000347,P002,S0014,T003,D0013,Task,High,,In Progress,2024-02-08 12:50:49.791475,,,0,0,
I000348,P002,S0014,T003,D0057,Story,High,,In Progress,2024-02-11 00:29:30.446582,,,0,0,
I000349,P002,S0014,T003,D0013,Bug,Medium,Critical,In Progress,2024-02-15 02:44:37.953100,,,0,0,
I000350,P002,S0014,T003,D0037,Story,Low,,In Progress,2024-02-10 09:33:18.660126,,,0,0,
I000351,P002,S0014,T003,D0024,Bug,Medium,Minor,Won't Fix,2024-02-16 16:09:02.830791,2024-02-17 08:15:02.830791,16.1,0,0,0.6708333333333333
I000352,P002,S0014,T003,D0047,Task,High,,Reopened,2024-02-17 13:47:10.461510,2024-02-18 14:29:10.461510,24.7,1,0,1.0291666666666666
I000353,P002,S0014,T003,D0024,Task,High,,Done,2024-02-16 03:42:11.737995,2024-02-16 17:18:11.737995,13.6,0,0,0.5666666666666667
I000354,P002,S0014,T003,D0054,Task,Medium,,Done,2024-02-05 04:16:26.211819,2024-02-05 18:04:26.211819,13.8,0,0,0.575
I000355,P002,S0014,T003,D0013,Bug,High,Major,Reopened,2024-02-14 21:50:18.307839,2024-02-16 04:26:18.307839,30.6,1,0,1.275
I000356,P002,S0014,T003,D0024,Bug,Medium,Major,Done,2024-02-13 18:57:04.046571,2024-02-16 20:57:04.046571,74.0,0,0,3.0833333333333335
I000357,P002,S0015,T003,D0057,Bug,Medium,Minor,Done,2024-03-02 22:38:12.862189,2024-03-04 07:32:12.862189,32.9,0,0,1.3708333333333333
I000358,P002,S0015,T003,D0024,Task,Low,,Done,2024-03-02 00:36:52.987345,2024-03-04 07:06:52.987345,54.5,0,0,2.2708333333333335
I000359,P002,S0015,T003,D0037,Task,Medium,,Done,2024-02-22 13:53:23.721349,2024-02-23 18:11:23.721349,28.3,0,0,1.1791666666666667
I000360,P002,S0015,T003,D0057,Bug,Medium,Major,In Progress,2024-03-02 08:00:29.704632,,,1,0,
I000361,P002,S0015,T003,D0047,Task,High,,Done,2024-03-02 11:48:25.509030,2024-03-02 17:54:25.509030,6.1,0,0,0.25416666666666665
I000362,P002,S0015,T003,D0015,Task,Medium,,Done,2024-02-20 00:30:36.155694,2024-02-21 00:48:36.155694,24.3,0,0,1.0125
I000363,P002,S0015,T003,D0059,Bug,Medium,Critical,Done,2024-03-01 11:28:09.921914,2024-03-01 21:34:09.921914,10.1,0,0,0.42083333333333334
I000364,P002,S0015,T003,D0057,Story,High,,In Progress,2024-03-01 11:59:23.954609,,,0,0,
I000365,P002,S0015,T003,D0057,Sub-task,Medium,,Done,2024-03-01 00:23:06.123618,2024-03-01 16:35:06.123618,16.2,0,0,0.675
I000366,P002,S0015,T003,D0057,Story,Medium,,In Progress,2024-02-27 16:49:27.429811,,,0,0,
I000367,P002,S0015,T003,D0054,Bug,Low,Major,Done,2024-02-22 11:47:29.026484,2024-02-24 10:47:29.026484,47.0,0,0,1.9583333333333333
I000368,P002,S0015,T003,D0037,Bug,Low,Minor,Done,2024-02-21 00:32:17.837892,2024-02-22 20:08:17.837892,43.6,0,0,1.8166666666666667
I000369,P002,S0015,T003,D0059,Task,Low,,Done,2024-02-21 17:40:41.394632,2024-02-22 03:10:41.394632,9.5,0,0,0.3958333333333333
I000370,P002,S0015,T003,D0059,Bug,Critical,Minor,Done,2024-02-20 06:45:28.343632,2024-02-20 20:39:28.343632,13.9,0,0,0.5791666666666667
I000371,P002,S0015,T003,D0015,Bug,Medium,Minor,Done,2024-02-25 08:12:15.506589,2024-02-26 22:18:15.506589,38.1,0,0,1.5875
I000372,P002,S0015,T003,D0047,Bug,Medium,Minor,Done,2024-02-23 12:17:00.452299,2024-02-24 13:05:00.452299,24.8,1,0,1.0333333333333334
I000373,P002,S0015,T003,D0059,Sub-task,High,,Done,2024-02-23 19:53:52.029380,2024-02-24 10:47:52.029380,14.9,0,0,0.6208333333333333
I000374,P002,S0015,T003,D0057,Task,Medium,,Done,2024-02-27 22:21:22.373934,2024-02-28 08:51:22.373934,10.5,0,0,0.4375
