pull_request_id,project_id,sprint_id,author_id,reviewer_id,opened_date,closed_date,review_time_hours,pr_size_lines,status,is_merged
PR000223,P002,S0011,D0059,D0057,2024-01-05 21:48:34.437056,2024-01-06 09:48:34.437056,12.0,20,Merged,1
PR000224,P002,S0012,D0037,D0054,2024-01-12 06:03:21.335696,2024-01-12 18:27:21.335696,12.4,277,Merged,1
PR000225,P002,S0012,D0059,D0047,2024-01-11 20:48:07.823962,2024-01-12 05:12:07.823962,8.4,116,Merged,1
PR000226,P002,S0012,D0057,D0054,2024-01-09 08:15:06.731895,2024-01-09 17:51:06.731895,9.6,281,Merged,1
PR000227,P002,S0012,D0057,D0047,2024-01-15 19:57:04.992114,2024-01-16 06:51:04.992114,10.9,295,Merged,1
PR000228,P002,S0012,D0037,D0059,2024-01-13 06:18:21.946227,2024-01-13 19:18:21.946227,13.0,122,Merged,1
PR000229,P002,S0012,D0047,D0015,2024-01-11 11:56:04.439482,2024-01-12 06:20:04.439482,18.4,91,Merged,1
PR000230,P002,S0012,D0047,D0059,2024-01-08 03:29:47.046468,2024-01-08 13:17:47.046468,9.8,248,Closed,0
PR000231,P002,S0012,D0057,D0015,2024-01-10 13:29:25.100540,2024-01-11 14:47:25.100540,25.3,66,Merged,1
PR000232,P002,S0012,D0047,D0037,2024-01-12 03:17:12.333407,2024-01-12 10:29:12.333407,7.2,3,Closed,0
PR000233,P002,S0012,D0054,D0013,2024-01-16 21:32:37.544658,2024-01-17 09:38:37.544658,12.1,178,Merged,1
PR000234,P002,S0012,D0059,D0047,2024-01-17 04:54:30.219753,2024-01-17 12:48:30.219753,7.9,183,Merged,1
PR000235,P002,S0012,D0037,D0057,2024-01-14 16:50:44.911208,2024-01-15 09:20:44.911208,16.5,126,Merged,1
PR000236,P002,S0012,D0024,D0054,2024-01-17 02:13:34.143419,2024-01-17 05:37:34.143419,3.4,52,Merged,1
PR000237,P002,S0012,D0037,D0015,2024-01-18 18:04:45.542514,2024-01-19 21:34:45.542514,27.5,80,Merged,1
PR000238,P002,S0012,D0037,D0024,2024-01-12 18:11:02.727611,,,82,Open,0
PR000239,P002,S0012,D0037,D0013,2024-01-08 00:28:01.728837,2024-01-08 15:22:01.728837,14.9,135,Merged,1
PR000240,P002,S0012,D0059,D0015,2024-01-17 14:55:33.147848,2024-01-17 22:37:33.147848,7.7,110,Merged,1
PR000241,P002,S0012,D0015,D0054,2024-01-12 17:34:45.224880,2024-01-12 23:04:45.224880,5.5,62,Closed,0
PR000242,P002,S0012,D0047,D0024,2024-01-11 19:49:29.417417,2024-01-12 07:19:29.417417,11.5,52,Merged,1
PR000243,P002,S0012,D0047,D0057,2024-01-18 07:42:29.575970,2024-01-18 23:36:29.575970,15.9,289,Merged,1
PR000244,P002,S0012,D0047,D0054,2024-01-08 06:23:11.528446,2024-01-09 07:47:11.528446,25.4,52,Merged,1
PR000245,P002,S0012,D0015,D0047,2024-01-11 04:30:23.693927,2024-01-11 08:00:23.693927,3.5,77,Merged,1
PR000246,P002,S0012,D0013,D0057,2024-01-16 15:51:51.206396,2024-01-17 01:57:51.206396,10.1,164,Closed,0
PR000247,P002,S0012,D0037,D0059,2024-01-10 12:26:00.269521,2024-01-10 16:50:00.269521,4.4,104,Merged,1
PR000248,P002,S0012,D0054,D0059,2024-01-18 02:40:05.007986,2024-01-18 15:10:05.007986,12.5,263,Merged,1
PR000249,P002,S0012,D0057,D0047,2024-01-18 01:23:24.068498,,,97,Open,0
PR000250,P002,S0013,D0047,D0015,2024-02-01 21:12:47.171638,2024-02-03 05:48:47.171638,32.6,154,Merged,1
PR000251,P002,S0013,D0013,D0057,2024-01-30 11:14:54.011764,2024-01-31 00:08:54.011764,12.9,62,Closed,0
PR000252,P002,S0013,D0054,D0037,2024-02-01 06:12:55.752782,2024-02-01 19:54:55.752782,13.7,272,Merged,1
PR000253,P002,S0013,D0059,D0054,2024-01-31 11:01:11.280473,2024-02-01 01:19:11.280473,14.3,79,Merged,1
PR000254,P002,S0013,D0047,D0057,2024-01-31 10:12:23.663024,2024-01-31 21:18:23.663024,11.1,134,Merged,1
PR000255,P002,S0013,D0054,D0037,2024-01-29 03:15:55.403970,2024-01-29 06:33:55.403970,3.3,68,Merged,1
PR000256,P002,S0013,D0057,D0047,2024-01-26 08:48:03.014987,2024-01-26 17:06:03.014987,8.3,66,Closed,0
PR000257,P002,S0013,D0024,D0013,2024-01-31 05:07:01.338207,2024-02-01 13:13:01.338207,32.1,263,Closed,0
PR000258,P002,S0013,D0013,D0037,2024-01-27 01:42:41.966648,2024-01-27 19:30:41.966648,17.8,134,Merged,1
PR000259,P002,S0013,D0015,D0057,2024-01-30 02:37:07.602416,2024-01-30 17:13:07.602416,14.6,35,Merged,1
PR000260,P002,S0013,D0037,D0057,2024-01-26 06:31:42.432453,2024-01-26 15:37:42.432453,9.1,75,Merged,1
PR000261,P002,S0013,D0013,D0015,2024-01-28 03:34:54.790616,2024-01-30 10:40:54.790616,55.1,182,Merged,1
PR000262,P002,S0013,D0054,D0024,2024-01-22 11:49:17.709900,2024-01-22 15:13:17.709900,3.4,14,Closed,0
PR000263,P002,S0013,D0013,D0037,2024-01-28 14:15:52.328386,2024-01-29 00:27:52.328386,10.2,68,Merged,1
PR000264,P002,S0013,D0037,D0059,2024-01-26 21:17:15.852285,2024-01-27 08:53:15.852285,11.6,22,Merged,1
PR000265,P002,S0013,D0059,D0057,2024-01-30 19:51:18.538647,2024-01-30 20:57:18.538647,1.1,112,Merged,1
PR000266,P002,S0013,D0047,D0015,2024-01-25 17:34:27.993529,2024-01-26 16:10:27.993529,22.6,179,Merged,1
PR000267,P002,S0013,D0047,D0024,2024-01-23 03:29:21.493102,2024-01-23 07:11:21.493102,3.7,100,Merged,1
PR000268,P002,S0013,D0015,D0024,2024-01-24 20:54:38.411350,2024-01-25 08:48:38.411350,11.9,31,Merged,1
PR000269,P002,S0013,D0015,D0057,2024-02-02 06:54:50.056692,2024-02-02 17:00:50.056692,10.1,56,Merged,1
PR000270,P002,S0014,D0059,D0047,2024-02-13 04:50:10.498613,2024-02-13 10:08:10.498613,,14,Merged,1
PR000271,P002,S0014,D0037,D0059,2024-02-05 08:36:15.388001,2024-02-05 19:42:15.388001,11.1,20,Merged,1
PR000272,P002,S0014,D0059,D0037,2024-02-16 19:36:47.694104,2024-02-17 12:24:47.694104,16.8,145,Merged,1
PR000273,P002,S0014,D0059,D0057,2024-02-09 09:28:58.434952,2024-02-09 10:58:58.434952,1.5,61,Merged,1
PR000274,P002,S0014,D0057,D0024,2024-02-14 02:08:17.893929,2024-02-14 04:02:17.893929,1.9,128,Merged,1
PR000275,P002,S0014,D0057,D0059,2024-02-16 12:58:30.196459,,,83,Open,0
PR000276,P002,S0014,D0013,D0015,2024-02-05 12:11:08.720436,2024-02-05 15:23:08.720436,3.2,248,Merged,1
PR000277,P002,S0014,D0054,D0059,2024-02-15 22:10:01.409676,2024-02-16 10:34:01.409676,12.4,57,Merged,1
PR000278,P002,S0014,D0047,D0059,2024-02-16 10:06:06.983355,2024-02-16 13:18:06.983355,3.2,18,Closed,0
PR000279,P002,S0014,D0057,D0037,2024-02-12 15:09:04.039098,2024-02-13 15:33:04.039098,24.4,74,Merged,1
PR000280,P002,S0014,D0047,D0054,2024-02-07 10:41:14.496402,2024-02-08 19:17:14.496402,32.6,32,Merged,1
PR000281,P002,S0014,D0024,D0013,2024-02-10 22:02:28.685751,2024-02-11 13:32:28.685751,15.5,87,Merged,1
PR000282,P002,S0014,D0057,D0015,2024-02-14 00:48:01.428389,2024-02-14 05:54:01.428389,5.1,51,Merged,1
PR000283,P002,S0014,D0037,D0054,2024-02-07 16:08:55.238676,2024-02-08 01:08:55.238676,9.0,182,Merged,1
PR000284,P002,S0014,D0024,D0037,2024-02-13 20:48:21.850821,2024-02-13 23:18:21.850821,2.5,97,Merged,1
PR000285,P002,S0014,D0054,D0059,2024-02-14 02:22:43.907726,2024-02-14 17:52:43.907726,15.5,94,Merged,1
PR000286,P002,S0014,D0013,D0054,2024-02-05 01:24:34.608163,2024-02-05 18:42:34.608163,17.3,221,Closed,0
PR000287,P002,S0014,D0047,D0024,2024-02-13 14:03:30.698615,2024-02-14 02:09:30.698615,12.1,170,Merged,1
PR000288,P002,S0014,D0054,D0037,2024-02-11 23:34:54.095484,2024-02-12 11:46:54.095484,12.2,109,Merged,1
PR000289,P002,S0014,D0059,D0057,2024-02-13 11:47:32.390319,2024-02-13 20:47:32.390319,9.0,60,Merged,1
PR000290,P002,S0014,D0057,D0015,2024-02-13 11:12:33.821655,,,336,Open,0
PR000291,P002,S0014,D0037,D0054,2024-02-11 08:26:18.497049,2024-02-11 18:50:18.497049,10.4,91,Merged,1
PR000292,P002,S0014,D0054,D0057,2024-02-14 11:18:42.603520,,,63,Open,0
PR000293,P002,S0014,D0024,D0015,2024-02-06 05:43:40.089935,,,91,Open,0
PR000294,P002,S0014,D0059,D0037,2024-02-11 12:28:15.409198,2024-02-12 09:46:15.409198,21.3,79,Merged,1
PR000295,P002,S0014,D0013,D0024,2024-02-05 08:25:03.691084,2024-02-05 16:37:03.691084,8.2,186,Merged,1
PR000296,P002,S0014,D0013,D0037,2024-02-13 09:48:33.915434,2024-02-13 14:54:33.915434,5.1,123,Merged,1
PR000297,P002,S0014,D0057,D0024,2024-02-05 11:41:17.328965,2024-02-06 16:11:17.328965,28.5,279,Merged,1
PR000298,P002,S0014,D0054,D0024,2024-02-05 21:24:17.882389,2024-02-06 02:30:17.882389,5.1,135,Merged,1
PR000299,P002,S0015,D0037,D0057,2024-03-01 09:06:10.246464,2024-03-02 13:18:10.246464,28.2,224,Merged,1
PR000300,P002,S0015,D0024,D0037,2024-02-27 16:52:08.196277,2024-02-28 12:28:08.196277,19.6,97,Merged,1
PR000301,P002,S0015,D0047,D0057,2024-02-20 06:24:00.872436,2024-02-20 11:24:00.872436,5.0,30,Merged,1
PR000302,P002,S0015,D0013,D0057,2024-02-22 07:14:56.755647,2024-02-24 13:02:56.755647,53.8,420,Merged,1
PR000303,P002,S0015,D0054,D0047,2024-02-23 19:37:00.142271,,,25,Open,0
PR000304,P002,S0015,D0015,D0047,2024-03-01 09:57:08.152438,2024-03-01 12:09:08.152438,2.2,39,Closed,0
PR000305,P002,S0015,D0059,D0057,2024-02-22 11:18:20.707253,2024-02-23 13:36:20.707253,26.3,188,Merged,1
PR000306,P002,S0015,D0047,D0059,2024-03-01 17:10:27.302017,2024-03-02 03:52:27.302017,10.7,92,Merged,1
PR000307,P002,S0015,D0057,D0024,2024-02-27 01:26:28.476074,2024-02-27 15:26:28.476074,14.0,69,Merged,1
PR000308,P002,S0015,D0054,D0059,2024-02-25 18:10:24.191349,2024-02-26 00:40:24.191349,6.5,257,Merged,1
PR000309,P002,S0015,D0015,D0057,2024-02-22 02:15:44.014726,2024-02-22 03:15:44.014726,1.0,158,Merged,1
PR000310,P002,S0015,D0057,D0054,2024-02-29 04:51:54.358676,2024-02-29 19:21:54.358676,14.5,228,Merged,1
PR000311,P002,S0015,D0059,D0037,2024-02-28 18:37:37.164629,2024-02-29 00:07:37.164629,5.5,77,Merged,1
PR000312,P002,S0015,D0054,D0057,2024-03-01 01:40:00.665408,2024-03-01 19:40:00.665408,18.0,80,Merged,1
PR000313,P002,S0015,D0059,D0037,2024-02-29 02:52:09.573738,2024-03-01 03:40:09.573738,24.8,26,Merged,1
PR000314,P002,S0015,D0015,D0059,2024-02-25 11:28:32.609100,2024-02-25 18:04:32.609100,6.6,76,Merged,1
PR000315,P002,S0015,D0013,D0059,2024-02-26 03:28:53.792914,2024-02-27 04:58:53.792914,25.5,198,Merged,1
PR000316,P002,S0015,D0024,D0047,2024-02-20 08:18:22.705127,2024-02-20 22:06:22.705127,13.8,134,Merged,1
PR000317,P002,S0015,D0013,D0047,2024-02-24 02:21:07.455438,2024-02-24 09:39:07.455438,7.3,69,Merged,1
PR000318,P002,S0015,D0059,D0037,2024-02-23 07:28:52.522434,2024-02-23 16:58:52.522434,9.5,107,Merged,1
PR000319,P002,S0015,D0024,D0047,2024-02-28 06:59:45.819990,2024-02-28 21:47:45.819990,14.8,174,Merged,1
PR000320,P002,S0015,D0059,D0037,2024-02-29 22:10:23.952366,2024-03-01 06:04:23.952366,7.9,34,Merged,1
PR000321,P002,S0015,D0015,D0059,2024-02-27 12:54:26.880342,2024-02-28 08:36:26.880342,19.7,26,Merged,1
PR000322,P002,S0015,D0059,D0015,2024-02-19 05:46:59.545336,2024-02-20 01:34:59.545336,19.8,78,Merged,1
PR000323,P002,S0016,D0059,D0037,2024-03-11 06:44:19.146888,2024-03-12 07:32:19.146888,24.8,51,Merged,1
PR000324,P002,S0016,D0024,D0054,2024-03-12 00:24:33.042157,2024-03-12 03:36:33.042157,3.2,73,Merged,1
PR000325,P002,S0016,D0013,D0047,2024-03-11 16:32:13.601774,2024-03-11 19:38:13.601774,3.1,28,Closed,0
PR000326,P002,S0016,D0054,D0024,2024-03-09 06:30:39.995831,2024-03-09 19:54:39.995831,13.4,169,Merged,1
PR000327,P002,S0016,D0024,D0054,2024-03-10 23:13:43.376434,,,90,Open,0
PR000328,P002,S0016,D0013,D0047,2024-03-13 17:58:14.787770,2024-03-14 08:04:14.787770,14.1,51,Merged,1
PR000329,P002,S0016,D0054,D0057,2024-03-07 04:15:21.919186,2024-03-07 21:03:21.919186,16.8,64,Closed,0
PR000330,P002,S0016,D0013,D0024,2024-03-15 00:27:44.253041,2024-03-15 17:21:44.253041,16.9,39,Merged,1
PR000331,P002,S0016,D0059,D0013,2024-03-13 14:42:37.302834,2024-03-14 02:54:37.302834,,202,Merged,1
PR000332,P002,S0016,D0015,D0047,2024-03-14 07:56:19.645281,2024-03-14 19:50:19.645281,11.9,143,Closed,0
PR000333,P002,S0016,D0013,D0024,2024-03-10 02:01:06.136438,,,129,Open,0
PR000334,P002,S0016,D0047,D0059,2024-03-04 04:15:32.626291,2024-03-04 18:39:32.626291,14.4,50,Merged,1
PR000335,P002,S0016,D0037,D0015,2024-03-09 07:09:18.065372,2024-03-10 07:33:18.065372,24.4,104,Closed,0
PR000336,P002,S0016,D0013,D0037,2024-03-15 19:23:04.891121,2024-03-16 09:23:04.891121,14.0,48,Merged,1
PR000337,P002,S0016,D0024,D0037,2024-03-12 04:25:27.054517,2024-03-12 18:31:27.054517,14.1,60,Closed,0
PR000338,P002,S0016,D0047,D0057,2024-03-07 00:46:11.641168,2024-03-07 15:46:11.641168,15.0,232,Closed,0
PR000339,P002,S0017,D0013,D0037,2024-03-22 06:33:39.267721,2024-03-22 11:39:39.267721,5.1,159,Merged,1
PR000340,P002,S0017,D0057,D0015,2024-03-27 07:49:46.088011,2024-03-27 11:25:46.088011,3.6,206,Merged,1
PR000341,P002,S0017,D0047,D0015,2024-03-29 03:04:09.998486,2024-03-29 07:04:09.998486,4.0,51,Merged,1
PR000342,P002,S0017,D0024,D0013,2024-03-22 12:14:23.687740,2024-03-22 20:38:23.687740,8.4,46,Closed,0
PR000343,P002,S0017,D0015,D0047,2024-03-27 08:41:46.874738,,,271,Open,0
PR000344,P002,S0017,D0013,D0047,2024-03-25 01:36:13.839082,2024-03-25 10:00:13.839082,8.4,178,Merged,1
PR000345,P002,S0017,D0047,D0057,2024-03-18 01:50:54.819385,2024-03-18 19:08:54.819385,17.3,344,Merged,1
PR000346,P002,S0017,D0015,D0024,2024-03-20 13:03:45.896509,2024-03-21 01:03:45.896509,12.0,156,Merged,1
PR000347,P002,S0017,D0037,D0047,2024-03-22 20:22:27.707897,2024-03-22 21:46:27.707897,1.4,145,Merged,1
PR000348,P002,S0017,D0015,D0057,2024-03-21 23:06:54.118691,2024-03-22 01:30:54.118691,2.4,57,Closed,0
PR000349,P002,S0017,D0047,D0059,2024-03-25 10:17:06.958186,,,76,Open,0
PR000350,P002,S0017,D0047,D0059,2024-03-20 04:18:37.031933,2024-03-20 14:42:37.031933,10.4,38,Merged,1
PR000351,P002,S0017,D0013,D0047,2024-03-20 05:57:45.430162,2024-03-21 01:03:45.430162,19.1,111,Merged,1
PR000352,P002,S0017,D0015,D0037,2024-03-26 23:30:01.604319,2024-03-27 10:00:01.604319,10.5,72,Merged,1
PR000353,P002,S0017,D0047,D0037,2024-03-24 22:50:38.657406,2024-03-25 08:38:38.657406,9.8,244,Merged,1
PR000354,P002,S0017,D0057,D0037,2024-03-18 07:29:03.190152,2024-03-18 14:11:03.190152,6.7,291,Closed,0
PR000355,P002,S0017,D0057,D0059,2024-03-28 16:53:22.819844,2024-03-29 06:29:22.819844,13.6,18,Merged,1
PR000356,P002,S0017,D0057,D0013,2024-03-22 04:49:16.443722,2024-03-22 11:25:16.443722,6.6,169,Merged,1
PR000357,P002,S0017,D0057,D0015,2024-03-27 17:39:47.727137,2024-03-28 04:27:47.727137,10.8,250,Merged,1
PR000358,P002,S0017,D0047,D0054,2024-03-21 05:00:02.485314,2024-03-21 09:48:02.485314,4.8,105,Merged,1
PR000359,P002,S0017,D0015,D0047,2024-03-29 05:37:46.923887,2024-03-29 11:49:46.923887,6.2,26,Merged,1
PR000360,P002,S0017,D0054,D0037,2024-03-21 02:27:31.011325,2024-03-22 03:27:31.011325,25.0,10,Merged,1
PR000361,P002,S0017,D0013,D0015,2024-03-27 15:26:32.716145,2024-03-28 03:44:32.716145,12.3,189,Merged,1
PR000362,P002,S0017,D0057,D0047,2024-03-25 07:11:59.813428,2024-03-25 18:29:59.813428,11.3,118,Merged,1
PR000363,P002,S0017,D0024,D0013,2024-03-27 12:41:34.851749,2024-03-28 00:35:34.851749,,240,Closed,0
PR000364,P002,S0017,D0013,D0057,2024-03-22 05:17:38.810737,,,199,Open,0
PR000365,P002,S0017,D0059,D0013,2024-03-18 22:18:23.915383,2024-03-19 01:18:23.915383,3.0,121,Closed,0
PR000366,P002,S0018,D0054,D0037,2024-04-01 19:55:54.227586,2024-04-02 08:01:54.227586,12.1,29,Merged,1
PR000367,P002,S0018,D0024,D0015,2024-04-06 03:17:42.804941,2024-04-07 09:17:42.804941,30.0,272,Merged,1
PR000368,P002,S0018,D0015,D0059,2024-04-04 17:47:32.025611,2024-04-05 13:35:32.025611,19.8,12,Merged,1
PR000369,P002,S0018,D0015,D0054,2024-04-08 23:59:09.684455,2024-04-09 14:59:09.684455,15.0,124,Merged,1
PR000370,P002,S0018,D0047,D0057,2024-04-11 18:33:14.703326,2024-04-11 20:33:14.703326,2.0,200,Merged,1
PR000371,P002,S0018,D0057,D0024,2024-04-07 18:41:32.150119,2024-04-09 01:41:32.150119,31.0,337,Merged,1
PR000372,P002,S0018,D0037,D0013,2024-04-08 13:20:19.312285,2024-04-08 22:26:19.312285,9.1,216,Merged,1
PR000373,P002,S0018,D0047,D0054,2024-04-08 23:19:08.347319,2024-04-09 07:19:08.347319,8.0,81,Merged,1
PR000374,P002,S0018,D0054,D0013,2024-04-12 15:14:07.476517,2024-04-13 09:02:07.476517,17.8,144,Closed,0
PR000375,P002,S0018,D0054,D0015,2024-04-01 23:45:23.282045,2024-04-03 09:51:23.282045,34.1,43,Merged,1
PR000376,P002,S0018,D0057,D0037,2024-04-10 09:24:27.048760,2024-04-10 21:54:27.048760,12.5,203,Merged,1
PR000377,P002,S0019,D0059,D0024,2024-04-22 02:21:59.085548,2024-04-22 14:21:59.085548,12.0,213,Merged,1
PR000378,P002,S0019,D0013,D0037,2024-04-18 08:14:30.315583,2024-04-18 20:02:30.315583,11.8,93,Closed,0
PR000379,P002,S0019,D0054,D0059,2024-04-23 11:09:53.076288,2024-04-24 21:27:53.076288,,92,Merged,1
PR000380,P002,S0019,D0037,D0024,2024-04-26 17:41:16.147581,2024-04-27 15:47:16.147581,,407,Merged,1
PR000381,P002,S0019,D0024,D0059,2024-04-21 10:57:39.596967,2024-04-21 19:51:39.596967,8.9,124,Merged,1
PR000382,P002,S0019,D0024,D0047,2024-04-15 01:30:53.738375,2024-04-15 12:54:53.738375,11.4,62,Merged,1
PR000383,P002,S0019,D0059,D0037,2024-04-16 13:35:55.575273,,,291,Open,0
PR000384,P002,S0019,D0024,D0057,2024-04-24 16:33:57.102746,2024-04-26 14:45:57.102746,46.2,368,Merged,1
PR000385,P002,S0019,D0024,D0057,2024-04-24 11:46:52.468658,2024-04-25 03:16:52.468658,15.5,20,Merged,1
PR000386,P002,S0019,D0024,D0057,2024-04-16 07:28:50.826249,,,111,Open,0
PR000387,P002,S0019,D0047,D0059,2024-04-22 05:26:17.949699,2024-04-22 14:08:17.949699,8.7,140,Merged,1
PR000388,P002,S0020,D0047,D0057,2024-05-09 15:34:33.874930,2024-05-10 06:22:33.874930,14.8,54,Merged,1
PR000389,P002,S0020,D0037,D0015,2024-05-03 04:59:57.640046,2024-05-03 08:53:57.640046,3.9,62,Merged,1
PR000390,P002,S0020,D0024,D0059,2024-05-09 21:56:47.096489,2024-05-10 05:26:47.096489,7.5,61,Merged,1
PR000391,P002,S0020,D0047,D0037,2024-05-03 16:10:00.286347,2024-05-04 05:22:00.286347,13.2,116,Merged,1
PR000392,P002,S0020,D0047,D0024,2024-05-01 02:55:21.466436,2024-05-01 17:49:21.466436,14.9,135,Merged,1
PR000393,P002,S0020,D0037,D0057,2024-05-05 08:06:21.262640,,,107,Open,0
PR000394,P002,S0020,D0015,D0057,2024-05-10 19:40:26.635830,2024-05-11 09:40:26.635830,14.0,82,Merged,1
PR000395,P002,S0020,D0037,D0015,2024-05-02 16:11:09.452777,2024-05-02 22:23:09.452777,6.2,364,Merged,1
PR000396,P002,S0020,D0057,D0015,2024-04-30 02:35:59.284039,,,198,Open,0
PR000397,P002,S0020,D0047,D0037,2024-05-04 03:43:23.110420,,,54,Open,0
PR000398,P002,S0020,D0024,D0037,2024-05-04 17:16:10.180677,2024-05-04 19:04:10.180677,1.8,304,Merged,1
PR000399,P002,S0020,D0054,D0015,2024-04-29 12:36:54.574128,2024-04-30 17:06:54.574128,28.5,63,Merged,1
PR000400,P002,S0020,D0024,D0059,2024-05-02 01:26:36.146698,2024-05-02 15:08:36.146698,13.7,180,Merged,1
PR000401,P002,S0020,D0047,D0013,2024-05-09 17:32:26.932047,2024-05-10 00:08:26.932047,6.6,34,Merged,1
PR000402,P002,S0020,D0037,D0057,2024-05-04 13:20:06.022566,2024-05-04 22:44:06.022566,9.4,88,Closed,0
PR000403,P002,S0020,D0037,D0054,2024-05-05 03:02:39.504048,2024-05-05 09:26:39.504048,6.4,61,Merged,1
PR000404,P002,S0020,D0057,D0024,2024-05-06 10:59:40.661749,2024-05-06 20:35:40.661749,9.6,109,Merged,1
PR000405,P002,S0020,D0057,D0037,2024-05-10 13:57:21.126426,2024-05-11 05:45:21.126426,15.8,125,Merged,1
PR000406,P002,S0020,D0013,D0015,2024-05-03 11:50:43.546544,2024-05-04 03:32:43.546544,15.7,168,Merged,1
PR000407,P002,S0020,D0057,D0047,2024-05-06 19:07:55.341210,2024-05-07 23:49:55.341210,28.7,301,Merged,1
PR000408,P002,S0020,D0024,D0015,2024-05-09 03:05:23.210147,2024-05-09 04:41:23.210147,1.6,65,Merged,1
PR000409,P003,S0021,D0007,D0038,2023-12-26 17:13:41.043876,2023-12-27 23:55:41.043876,30.7,91,Merged,1
PR000410,P003,S0021,D0014,D0012,2023-12-28 12:10:09.868042,2023-12-28 17:40:09.868042,5.5,102,Closed,0
PR000411,P003,S0021,D0012,D0052,2023-12-26 02:30:14.009995,2023-12-26 09:18:14.009995,,106,Merged,1
PR000412,P003,S0021,D0002,D0058,2023-12-20 00:03:44.360173,2023-12-20 16:09:44.360173,16.1,226,Merged,1
PR000413,P003,S0021,D0048,D0029,2023-12-20 03:40:39.943346,2023-12-20 08:28:39.943346,4.8,56,Merged,1
PR000414,P003,S0021,D0032,D0020,2023-12-21 17:54:49.755752,2023-12-22 02:42:49.755752,8.8,54,Merged,1
PR000415,P003,S0021,D0032,D0007,2023-12-21 19:47:00.813662,2023-12-22 09:05:00.813662,13.3,130,Merged,1
PR000416,P003,S0021,D0020,D0038,2023-12-29 22:51:48.546773,2023-12-30 07:57:48.546773,9.1,175,Closed,0
PR000417,P003,S0021,D0034,D0052,2023-12-30 07:02:59.786691,2023-12-30 10:14:59.786691,3.2,12,Merged,1
PR000418,P003,S0021,D0029,D0038,2023-12-20 14:10:09.601721,2023-12-20 21:46:09.601721,7.6,54,Merged,1
PR000419,P003,S0021,D0022,D0038,2023-12-20 10:08:02.775419,2023-12-20 22:50:02.775419,12.7,176,Merged,1
PR000420,P003,S0021,D0029,D0014,2023-12-26 00:40:33.428793,2023-12-26 17:58:33.428793,17.3,117,Merged,1
PR000421,P003,S0021,D0034,D0029,2023-12-30 21:51:57.987061,2023-12-31 07:27:57.987061,9.6,61,Merged,1
PR000422,P003,S0021,D0032,D0012,2023-12-22 16:13:32.609517,2023-12-23 04:49:32.609517,12.6,86,Closed,0
PR000423,P003,S0022,D0048,D0014,2024-01-03 05:19:22.990462,2024-01-03 15:31:22.990462,10.2,341,Merged,1
PR000424,P003,S0022,D0029,D0007,2024-01-06 16:45:40.353445,2024-01-06 22:33:40.353445,5.8,83,Merged,1
PR000425,P003,S0022,D0012,D0038,2024-01-11 00:28:34.694730,2024-01-11 12:16:34.694730,11.8,79,Merged,1
PR000426,P003,S0022,D0035,D0034,2024-01-12 21:59:43.555675,2024-01-13 02:05:43.555675,4.1,114,Merged,1
PR000427,P003,S0022,D0032,D0012,2024-01-08 15:19:49.168517,2024-01-09 09:37:49.168517,18.3,66,Merged,1
PR000428,P003,S0022,D0049,D0020,2024-01-08 15:51:39.855333,2024-01-10 00:33:39.855333,32.7,353,Closed,0
PR000429,P003,S0022,D0012,D0052,2024-01-12 22:56:33.638658,2024-01-13 08:02:33.638658,9.1,180,Closed,0
PR000430,P003,S0022,D0048,D0035,2024-01-13 12:34:58.407172,2024-01-14 13:52:58.407172,25.3,240,Merged,1
PR000431,P003,S0022,D0022,D0012,2024-01-13 09:03:43.638772,2024-01-13 20:03:43.638772,11.0,15,Merged,1
PR000432,P003,S0022,D0022,D0049,2024-01-10 13:12:17.376651,2024-01-10 17:54:17.376651,4.7,189,Closed,0
PR000433,P003,S0022,D0032,D0014,2024-01-05 15:08:10.844393,2024-01-06 03:20:10.844393,12.2,36,Merged,1
PR000434,P003,S0022,D0058,D0029,2024-01-11 14:30:31.053668,2024-01-12 06:54:31.053668,16.4,205,Merged,1
PR000435,P003,S0022,D0002,D0049,2024-01-08 20:04:33.390920,2024-01-09 16:34:33.390920,20.5,337,Merged,1
PR000436,P003,S0022,D0020,D0038,2024-01-08 09:45:53.508565,2024-01-09 08:09:53.508565,22.4,6,Merged,1
PR000437,P003,S0022,D0034,D0005,2024-01-12 10:55:44.320549,2024-01-12 11:43:44.320549,0.8,123,Merged,1
PR000438,P003,S0022,D0012,D0029,2024-01-04 06:26:05.680030,,,81,Open,0
PR000439,P003,S0022,D0035,D0034,2024-01-09 04:08:41.590732,2024-01-10 08:02:41.590732,27.9,350,Merged,1
PR000440,P003,S0022,D0020,D0002,2024-01-13 11:24:16.067843,2024-01-14 11:42:16.067843,24.3,133,Merged,1
PR000441,P003,S0022,D0032,D0034,2024-01-14 19:57:44.748483,2024-01-15 12:57:44.748483,17.0,183,Merged,1
PR000442,P003,S0022,D0029,D0058,2024-01-09 14:47:58.932020,2024-01-10 11:17:58.932020,20.5,99,Merged,1
PR000443,P003,S0022,D0049,D0002,2024-01-14 05:50:42.954397,2024-01-14 10:02:42.954397,4.2,128,Merged,1
PR000444,P003,S0023,D0032,D0022,2024-01-20 15:23:57.407834,2024-01-21 02:11:57.407834,10.8,150,Merged,1
PR000445,P003,S0023,D0038,D0048,2024-01-23 04:29:55.499092,2024-01-23 19:59:55.499092,15.5,105,Closed,0
